,Dataset,Classifier,Oversampling method,Metric,Mean CV score
39,breast_tissue,GradientBoostingClassifier,KMeansSMOTE4,recall score,0.6325842532899267
40,breast_tissue,GradientBoostingClassifier,KMeansSMOTE4,roc auc score,0.6530662393162393
41,breast_tissue,GradientBoostingClassifier,KMeansSMOTE4,specificity score,0.6361111111111112
42,breast_tissue,GradientBoostingClassifier,KMeansSMOTE5,f1 score,0.7893115942028984
43,breast_tissue,GradientBoostingClassifier,KMeansSMOTE5,geometric mean score,0.8391128220611916
44,breast_tissue,GradientBoostingClassifier,KMeansSMOTE5,precision score,0.7254360235948123
45,breast_tissue,GradientBoostingClassifier,KMeansSMOTE5,recall score,0.6483744193394829
46,breast_tissue,GradientBoostingClassifier,KMeansSMOTE5,roc auc score,0.6411951746510569
47,breast_tissue,GradientBoostingClassifier,KMeansSMOTE5,specificity score,0.6833333333333333
48,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,f1 score,0.7893115942028984
49,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,geometric mean score,0.8391128220611916
50,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,precision score,0.7254360235948123
51,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,recall score,0.6483744193394829
52,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,roc auc score,0.6411951746510569
53,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,specificity score,0.6833333333333333
54,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,f1 score,0.7893115942028984
55,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,geometric mean score,0.8391128220611916
56,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,precision score,0.7254360235948123
57,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,recall score,0.6483744193394829
58,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,roc auc score,0.6411951746510569
59,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,specificity score,0.6833333333333333
60,breast_tissue,GradientBoostingClassifier,KMeansSMOTE8,f1 score,0.7893115942028984
61,breast_tissue,GradientBoostingClassifier,KMeansSMOTE8,geometric mean score,0.8391128220611916
62,breast_tissue,GradientBoostingClassifier,KMeansSMOTE8,precision score,0.7254360235948123
63,breast_tissue,GradientBoostingClassifier,KMeansSMOTE8,recall score,0.6483744193394829
64,breast_tissue,GradientBoostingClassifier,KMeansSMOTE8,roc auc score,0.6411951746510569
65,breast_tissue,GradientBoostingClassifier,KMeansSMOTE8,specificity score,0.6833333333333333
66,breast_tissue,GradientBoostingClassifier,KMeansSMOTE9,f1 score,0.7893115942028984
67,breast_tissue,GradientBoostingClassifier,KMeansSMOTE9,geometric mean score,0.8391128220611916
68,breast_tissue,GradientBoostingClassifier,KMeansSMOTE9,precision score,0.7254360235948123
69,breast_tissue,GradientBoostingClassifier,KMeansSMOTE9,recall score,0.6483744193394829
70,breast_tissue,GradientBoostingClassifier,KMeansSMOTE9,roc auc score,0.6411951746510569
71,breast_tissue,GradientBoostingClassifier,KMeansSMOTE9,specificity score,0.6833333333333333
72,breast_tissue,GradientBoostingClassifier,SMOTE,f1 score,0.7893115942028984
73,breast_tissue,GradientBoostingClassifier,SMOTE,geometric mean score,0.8391128220611916
74,breast_tissue,GradientBoostingClassifier,SMOTE,precision score,0.7254360235948123
75,breast_tissue,GradientBoostingClassifier,SMOTE,recall score,0.6483744193394829
76,breast_tissue,GradientBoostingClassifier,SMOTE,roc auc score,0.6411951746510569
77,breast_tissue,GradientBoostingClassifier,SMOTE,specificity score,0.6833333333333333
78,breast_tissue,LogisticRegression,KMeansSMOTE,f1 score,0.8131038647342995
79,breast_tissue,LogisticRegression,KMeansSMOTE,geometric mean score,0.8778834541062801
80,breast_tissue,LogisticRegression,KMeansSMOTE,precision score,0.7730455808686183
81,breast_tissue,LogisticRegression,KMeansSMOTE,recall score,0.7043763684819124
82,breast_tissue,LogisticRegression,KMeansSMOTE,roc auc score,0.686759710734169
83,breast_tissue,LogisticRegression,KMeansSMOTE,specificity score,0.7499999999999999
84,breast_tissue,LogisticRegression,KMeansSMOTE10,f1 score,0.8131038647342995
85,breast_tissue,LogisticRegression,KMeansSMOTE10,geometric mean score,0.8778834541062801
86,breast_tissue,LogisticRegression,KMeansSMOTE10,precision score,0.7730455808686183
87,breast_tissue,LogisticRegression,KMeansSMOTE10,recall score,0.7043763684819124
88,breast_tissue,LogisticRegression,KMeansSMOTE10,roc auc score,0.686759710734169
89,breast_tissue,LogisticRegression,KMeansSMOTE10,specificity score,0.7499999999999999
90,breast_tissue,LogisticRegression,KMeansSMOTE11,f1 score,0.8131038647342995
91,breast_tissue,LogisticRegression,KMeansSMOTE11,geometric mean score,0.8778834541062801
92,breast_tissue,LogisticRegression,KMeansSMOTE11,precision score,0.7730455808686183
93,breast_tissue,LogisticRegression,KMeansSMOTE11,recall score,0.7043763684819124
94,breast_tissue,LogisticRegression,KMeansSMOTE11,roc auc score,0.686759710734169
95,breast_tissue,LogisticRegression,KMeansSMOTE11,specificity score,0.7499999999999999
96,breast_tissue,LogisticRegression,KMeansSMOTE12,f1 score,0.8131038647342995
97,breast_tissue,LogisticRegression,KMeansSMOTE12,geometric mean score,0.8778834541062801
98,breast_tissue,LogisticRegression,KMeansSMOTE12,precision score,0.7730455808686183
99,breast_tissue,LogisticRegression,KMeansSMOTE12,recall score,0.7043763684819124
100,breast_tissue,LogisticRegression,KMeansSMOTE12,roc auc score,0.686759710734169
101,breast_tissue,LogisticRegression,KMeansSMOTE12,specificity score,0.7499999999999999
102,breast_tissue,LogisticRegression,KMeansSMOTE2,f1 score,0.8289251207729469
103,breast_tissue,LogisticRegression,KMeansSMOTE2,geometric mean score,0.8750956119162641
104,breast_tissue,LogisticRegression,KMeansSMOTE2,precision score,0.7531403591585626
105,breast_tissue,LogisticRegression,KMeansSMOTE2,recall score,0.681098751491547
106,breast_tissue,LogisticRegression,KMeansSMOTE2,roc auc score,0.688570544665746
107,breast_tissue,LogisticRegression,KMeansSMOTE2,specificity score,0.7
108,breast_tissue,LogisticRegression,KMeansSMOTE3,f1 score,0.8243961352657004
109,breast_tissue,LogisticRegression,KMeansSMOTE3,geometric mean score,0.8842642914653785
110,breast_tissue,LogisticRegression,KMeansSMOTE3,precision score,0.7696541241135159
111,breast_tissue,LogisticRegression,KMeansSMOTE3,recall score,0.7013726959271687
112,breast_tissue,LogisticRegression,KMeansSMOTE3,roc auc score,0.6973757016404075
113,breast_tissue,LogisticRegression,KMeansSMOTE3,specificity score,0.736111111111111
114,breast_tissue,LogisticRegression,KMeansSMOTE4,f1 score,0.7830314009661834
115,breast_tissue,LogisticRegression,KMeansSMOTE4,geometric mean score,0.8724436392914654
116,breast_tissue,LogisticRegression,KMeansSMOTE4,precision score,0.771406668081058
117,breast_tissue,LogisticRegression,KMeansSMOTE4,recall score,0.7009625014448184
118,breast_tissue,LogisticRegression,KMeansSMOTE4,roc auc score,0.6632796971690159
119,breast_tissue,LogisticRegression,KMeansSMOTE4,specificity score,0.7777777777777779
120,breast_tissue,LogisticRegression,KMeansSMOTE5,f1 score,0.8131038647342995
121,breast_tissue,LogisticRegression,KMeansSMOTE5,geometric mean score,0.8778834541062801
122,breast_tissue,LogisticRegression,KMeansSMOTE5,precision score,0.7730455808686183
123,breast_tissue,LogisticRegression,KMeansSMOTE5,recall score,0.7043763684819124
124,breast_tissue,LogisticRegression,KMeansSMOTE5,roc auc score,0.686759710734169
125,breast_tissue,LogisticRegression,KMeansSMOTE5,specificity score,0.7499999999999999
126,breast_tissue,LogisticRegression,KMeansSMOTE6,f1 score,0.8131038647342995
127,breast_tissue,LogisticRegression,KMeansSMOTE6,geometric mean score,0.8778834541062801
128,breast_tissue,LogisticRegression,KMeansSMOTE6,precision score,0.7730455808686183
129,breast_tissue,LogisticRegression,KMeansSMOTE6,recall score,0.7043763684819124
130,breast_tissue,LogisticRegression,KMeansSMOTE6,roc auc score,0.686759710734169
131,breast_tissue,LogisticRegression,KMeansSMOTE6,specificity score,0.7499999999999999
132,breast_tissue,LogisticRegression,KMeansSMOTE7,f1 score,0.8131038647342995
133,breast_tissue,LogisticRegression,KMeansSMOTE7,geometric mean score,0.8778834541062801
134,breast_tissue,LogisticRegression,KMeansSMOTE7,precision score,0.7730455808686183
135,breast_tissue,LogisticRegression,KMeansSMOTE7,recall score,0.7043763684819124
136,breast_tissue,LogisticRegression,KMeansSMOTE7,roc auc score,0.686759710734169
137,breast_tissue,LogisticRegression,KMeansSMOTE7,specificity score,0.7499999999999999
138,breast_tissue,LogisticRegression,KMeansSMOTE8,f1 score,0.8131038647342995
139,breast_tissue,LogisticRegression,KMeansSMOTE8,geometric mean score,0.8778834541062801
140,breast_tissue,LogisticRegression,KMeansSMOTE8,precision score,0.7730455808686183
141,breast_tissue,LogisticRegression,KMeansSMOTE8,recall score,0.7043763684819124
142,breast_tissue,LogisticRegression,KMeansSMOTE8,roc auc score,0.686759710734169
143,breast_tissue,LogisticRegression,KMeansSMOTE8,specificity score,0.7499999999999999
144,breast_tissue,LogisticRegression,KMeansSMOTE9,f1 score,0.8131038647342995
145,breast_tissue,LogisticRegression,KMeansSMOTE9,geometric mean score,0.8778834541062801
146,breast_tissue,LogisticRegression,KMeansSMOTE9,precision score,0.7730455808686183
147,breast_tissue,LogisticRegression,KMeansSMOTE9,recall score,0.7043763684819124
148,breast_tissue,LogisticRegression,KMeansSMOTE9,roc auc score,0.686759710734169
149,breast_tissue,LogisticRegression,KMeansSMOTE9,specificity score,0.7499999999999999
150,breast_tissue,LogisticRegression,SMOTE,f1 score,0.8131038647342995
151,breast_tissue,LogisticRegression,SMOTE,geometric mean score,0.8778834541062801
152,breast_tissue,LogisticRegression,SMOTE,precision score,0.7730455808686183
153,breast_tissue,LogisticRegression,SMOTE,recall score,0.7043763684819124
154,breast_tissue,LogisticRegression,SMOTE,roc auc score,0.686759710734169
155,breast_tissue,LogisticRegression,SMOTE,specificity score,0.7499999999999999
156,breast_tissue,RandomForestClassifier,KMeansSMOTE,f1 score,0.8303743961352659
157,breast_tissue,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.8431536835748792
158,breast_tissue,RandomForestClassifier,KMeansSMOTE,precision score,0.738046535151699
159,breast_tissue,RandomForestClassifier,KMeansSMOTE,recall score,0.6633603015984455
160,breast_tissue,RandomForestClassifier,KMeansSMOTE,roc auc score,0.6812687421510951
161,breast_tissue,RandomForestClassifier,KMeansSMOTE,specificity score,0.6694444444444445
162,breast_tissue,RandomForestClassifier,KMeansSMOTE10,f1 score,0.8303743961352659
163,breast_tissue,RandomForestClassifier,KMeansSMOTE10,geometric mean score,0.8431536835748792
164,breast_tissue,RandomForestClassifier,KMeansSMOTE10,precision score,0.738046535151699
165,breast_tissue,RandomForestClassifier,KMeansSMOTE10,recall score,0.6633603015984455
166,breast_tissue,RandomForestClassifier,KMeansSMOTE10,roc auc score,0.6812687421510951
167,breast_tissue,RandomForestClassifier,KMeansSMOTE10,specificity score,0.6694444444444445
168,breast_tissue,RandomForestClassifier,KMeansSMOTE11,f1 score,0.8303743961352659
169,breast_tissue,RandomForestClassifier,KMeansSMOTE11,geometric mean score,0.8431536835748792
170,breast_tissue,RandomForestClassifier,KMeansSMOTE11,precision score,0.738046535151699
171,breast_tissue,RandomForestClassifier,KMeansSMOTE11,recall score,0.6633603015984455
172,breast_tissue,RandomForestClassifier,KMeansSMOTE11,roc auc score,0.6812687421510951
173,breast_tissue,RandomForestClassifier,KMeansSMOTE11,specificity score,0.6694444444444445
174,breast_tissue,RandomForestClassifier,KMeansSMOTE12,f1 score,0.8303743961352659
175,breast_tissue,RandomForestClassifier,KMeansSMOTE12,geometric mean score,0.8431536835748792
176,breast_tissue,RandomForestClassifier,KMeansSMOTE12,precision score,0.738046535151699
177,breast_tissue,RandomForestClassifier,KMeansSMOTE12,recall score,0.6633603015984455
178,breast_tissue,RandomForestClassifier,KMeansSMOTE12,roc auc score,0.6812687421510951
179,breast_tissue,RandomForestClassifier,KMeansSMOTE12,specificity score,0.6694444444444445
180,breast_tissue,RandomForestClassifier,KMeansSMOTE2,f1 score,0.864855072463768
181,breast_tissue,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.8627138687600642
182,breast_tissue,RandomForestClassifier,KMeansSMOTE2,precision score,0.7137109280161027
183,breast_tissue,RandomForestClassifier,KMeansSMOTE2,recall score,0.6381509158871406
184,breast_tissue,RandomForestClassifier,KMeansSMOTE2,roc auc score,0.7112036873801578
185,breast_tissue,RandomForestClassifier,KMeansSMOTE2,specificity score,0.6083333333333334
186,breast_tissue,RandomForestClassifier,KMeansSMOTE3,f1 score,0.8615942028985508
187,breast_tissue,RandomForestClassifier,KMeansSMOTE3,geometric mean score,0.8557140700483092
188,breast_tissue,RandomForestClassifier,KMeansSMOTE3,precision score,0.7151727282827588
189,breast_tissue,RandomForestClassifier,KMeansSMOTE3,recall score,0.6412418134736976
190,breast_tissue,RandomForestClassifier,KMeansSMOTE3,roc auc score,0.7135645373145373
191,breast_tissue,RandomForestClassifier,KMeansSMOTE3,specificity score,0.6083333333333334
192,breast_tissue,RandomForestClassifier,KMeansSMOTE4,f1 score,0.8606280193236714
193,breast_tissue,RandomForestClassifier,KMeansSMOTE4,geometric mean score,0.8591334541062803
194,breast_tissue,RandomForestClassifier,KMeansSMOTE4,precision score,0.7382459042955072
195,breast_tissue,RandomForestClassifier,KMeansSMOTE4,recall score,0.669732599171317
196,breast_tissue,RandomForestClassifier,KMeansSMOTE4,roc auc score,0.729971013105688
197,breast_tissue,RandomForestClassifier,KMeansSMOTE4,specificity score,0.6472222222222221
198,breast_tissue,RandomForestClassifier,KMeansSMOTE5,f1 score,0.8303743961352659
199,breast_tissue,RandomForestClassifier,KMeansSMOTE5,geometric mean score,0.8431536835748792
200,breast_tissue,RandomForestClassifier,KMeansSMOTE5,precision score,0.738046535151699
201,breast_tissue,RandomForestClassifier,KMeansSMOTE5,recall score,0.6633603015984455
202,breast_tissue,RandomForestClassifier,KMeansSMOTE5,roc auc score,0.6812687421510951
203,breast_tissue,RandomForestClassifier,KMeansSMOTE5,specificity score,0.6694444444444445
204,breast_tissue,RandomForestClassifier,KMeansSMOTE6,f1 score,0.8303743961352659
205,breast_tissue,RandomForestClassifier,KMeansSMOTE6,geometric mean score,0.8431536835748792
206,breast_tissue,RandomForestClassifier,KMeansSMOTE6,precision score,0.738046535151699
207,breast_tissue,RandomForestClassifier,KMeansSMOTE6,recall score,0.6633603015984455
208,breast_tissue,RandomForestClassifier,KMeansSMOTE6,roc auc score,0.6812687421510951
209,breast_tissue,RandomForestClassifier,KMeansSMOTE6,specificity score,0.6694444444444445
210,breast_tissue,RandomForestClassifier,KMeansSMOTE7,f1 score,0.8303743961352659
211,breast_tissue,RandomForestClassifier,KMeansSMOTE7,geometric mean score,0.8431536835748792
212,breast_tissue,RandomForestClassifier,KMeansSMOTE7,precision score,0.738046535151699
213,breast_tissue,RandomForestClassifier,KMeansSMOTE7,recall score,0.6633603015984455
214,breast_tissue,RandomForestClassifier,KMeansSMOTE7,roc auc score,0.6812687421510951
215,breast_tissue,RandomForestClassifier,KMeansSMOTE7,specificity score,0.6694444444444445
216,breast_tissue,RandomForestClassifier,KMeansSMOTE8,f1 score,0.8303743961352659
217,breast_tissue,RandomForestClassifier,KMeansSMOTE8,geometric mean score,0.8431536835748792
218,breast_tissue,RandomForestClassifier,KMeansSMOTE8,precision score,0.738046535151699
219,breast_tissue,RandomForestClassifier,KMeansSMOTE8,recall score,0.6633603015984455
220,breast_tissue,RandomForestClassifier,KMeansSMOTE8,roc auc score,0.6812687421510951
221,breast_tissue,RandomForestClassifier,KMeansSMOTE8,specificity score,0.6694444444444445
222,breast_tissue,RandomForestClassifier,KMeansSMOTE9,f1 score,0.8303743961352659
223,breast_tissue,RandomForestClassifier,KMeansSMOTE9,geometric mean score,0.8431536835748792
224,breast_tissue,RandomForestClassifier,KMeansSMOTE9,precision score,0.738046535151699
225,breast_tissue,RandomForestClassifier,KMeansSMOTE9,recall score,0.6633603015984455
226,breast_tissue,RandomForestClassifier,KMeansSMOTE9,roc auc score,0.6812687421510951
227,breast_tissue,RandomForestClassifier,KMeansSMOTE9,specificity score,0.6694444444444445
228,breast_tissue,RandomForestClassifier,SMOTE,f1 score,0.8303743961352659
229,breast_tissue,RandomForestClassifier,SMOTE,geometric mean score,0.8431536835748792
230,breast_tissue,RandomForestClassifier,SMOTE,precision score,0.738046535151699
231,breast_tissue,RandomForestClassifier,SMOTE,recall score,0.6633603015984455
232,breast_tissue,RandomForestClassifier,SMOTE,roc auc score,0.6812687421510951
233,breast_tissue,RandomForestClassifier,SMOTE,specificity score,0.6694444444444445
234,ecoli,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9581112355356476
235,ecoli,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9645575487878366
236,ecoli,GradientBoostingClassifier,KMeansSMOTE,precision score,0.8889297345346794
237,ecoli,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8045112326721234
238,ecoli,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.790059590506959
239,ecoli,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.8266884531590414
240,ecoli,GradientBoostingClassifier,KMeansSMOTE10,f1 score,0.9616424038820455
241,ecoli,GradientBoostingClassifier,KMeansSMOTE10,geometric mean score,0.9651630449367753
242,ecoli,GradientBoostingClassifier,KMeansSMOTE10,precision score,0.8798728217434247
243,ecoli,GradientBoostingClassifier,KMeansSMOTE10,recall score,0.8005713402078902
244,ecoli,GradientBoostingClassifier,KMeansSMOTE10,roc auc score,0.8038052328361924
245,ecoli,GradientBoostingClassifier,KMeansSMOTE10,specificity score,0.8075163398692811
246,ecoli,GradientBoostingClassifier,KMeansSMOTE11,f1 score,0.9616424038820455
247,ecoli,GradientBoostingClassifier,KMeansSMOTE11,geometric mean score,0.9651630449367753
248,ecoli,GradientBoostingClassifier,KMeansSMOTE11,precision score,0.8798728217434247
249,ecoli,GradientBoostingClassifier,KMeansSMOTE11,recall score,0.8005713402078902
250,ecoli,GradientBoostingClassifier,KMeansSMOTE11,roc auc score,0.8038052328361924
251,ecoli,GradientBoostingClassifier,KMeansSMOTE11,specificity score,0.8075163398692811
252,ecoli,GradientBoostingClassifier,KMeansSMOTE12,f1 score,0.9616424038820455
253,ecoli,GradientBoostingClassifier,KMeansSMOTE12,geometric mean score,0.9651630449367753
254,ecoli,GradientBoostingClassifier,KMeansSMOTE12,precision score,0.8798728217434247
255,ecoli,GradientBoostingClassifier,KMeansSMOTE12,recall score,0.8005713402078902
256,ecoli,GradientBoostingClassifier,KMeansSMOTE12,roc auc score,0.8038052328361924
257,ecoli,GradientBoostingClassifier,KMeansSMOTE12,specificity score,0.8075163398692811
258,ecoli,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.9679768570362075
259,ecoli,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.9639385977110763
260,ecoli,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.8839181077799261
261,ecoli,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.815066626295985
262,ecoli,GradientBoostingClassifier,KMeansSMOTE2,roc auc score,0.8288585024653136
263,ecoli,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.8094771241830065
264,ecoli,GradientBoostingClassifier,KMeansSMOTE3,f1 score,0.9711496827174319
265,ecoli,GradientBoostingClassifier,KMeansSMOTE3,geometric mean score,0.962062641654895
266,ecoli,GradientBoostingClassifier,KMeansSMOTE3,precision score,0.8838587075393205
267,ecoli,GradientBoostingClassifier,KMeansSMOTE3,recall score,0.8202617167466141
268,ecoli,GradientBoostingClassifier,KMeansSMOTE3,roc auc score,0.8424912143526697
269,ecoli,GradientBoostingClassifier,KMeansSMOTE3,specificity score,0.8075163398692811
270,ecoli,GradientBoostingClassifier,KMeansSMOTE4,f1 score,0.9704292646509891
271,ecoli,GradientBoostingClassifier,KMeansSMOTE4,geometric mean score,0.9623871823209811
272,ecoli,GradientBoostingClassifier,KMeansSMOTE4,precision score,0.8732674268890482
273,ecoli,GradientBoostingClassifier,KMeansSMOTE4,recall score,0.8069788855782839
274,ecoli,GradientBoostingClassifier,KMeansSMOTE4,roc auc score,0.8346335312434384
275,ecoli,GradientBoostingClassifier,KMeansSMOTE4,specificity score,0.788562091503268
276,ecoli,GradientBoostingClassifier,KMeansSMOTE5,f1 score,0.9725531914893617
277,ecoli,GradientBoostingClassifier,KMeansSMOTE5,geometric mean score,0.9631733258190673
278,ecoli,GradientBoostingClassifier,KMeansSMOTE5,precision score,0.8746410893534898
279,ecoli,GradientBoostingClassifier,KMeansSMOTE5,recall score,0.8124530655511156
280,ecoli,GradientBoostingClassifier,KMeansSMOTE5,roc auc score,0.8450696863622561
281,ecoli,GradientBoostingClassifier,KMeansSMOTE5,specificity score,0.789760348583878
282,ecoli,GradientBoostingClassifier,KMeansSMOTE6,f1 score,0.972549458753266
283,ecoli,GradientBoostingClassifier,KMeansSMOTE6,geometric mean score,0.9623642003771773
284,ecoli,GradientBoostingClassifier,KMeansSMOTE6,precision score,0.8665041558369107
285,ecoli,GradientBoostingClassifier,KMeansSMOTE6,recall score,0.8039094510862463
286,ecoli,GradientBoostingClassifier,KMeansSMOTE6,roc auc score,0.8440331205888482
287,ecoli,GradientBoostingClassifier,KMeansSMOTE6,specificity score,0.7748366013071896
288,ecoli,GradientBoostingClassifier,KMeansSMOTE7,f1 score,0.9743113101903695
289,ecoli,GradientBoostingClassifier,KMeansSMOTE7,geometric mean score,0.9601024184714324
290,ecoli,GradientBoostingClassifier,KMeansSMOTE7,precision score,0.8651726282682717
291,ecoli,GradientBoostingClassifier,KMeansSMOTE7,recall score,0.8053190372634665
292,ecoli,GradientBoostingClassifier,KMeansSMOTE7,roc auc score,0.8524863890266368
293,ecoli,GradientBoostingClassifier,KMeansSMOTE7,specificity score,0.7708061002178649
294,ecoli,GradientBoostingClassifier,KMeansSMOTE8,f1 score,0.9739641657334828
295,ecoli,GradientBoostingClassifier,KMeansSMOTE8,geometric mean score,0.9593191782125319
296,ecoli,GradientBoostingClassifier,KMeansSMOTE8,precision score,0.8734987281518597
297,ecoli,GradientBoostingClassifier,KMeansSMOTE8,recall score,0.8143769906578255
298,ecoli,GradientBoostingClassifier,KMeansSMOTE8,roc auc score,0.8555781002050351
299,ecoli,GradientBoostingClassifier,KMeansSMOTE8,specificity score,0.7862745098039217
300,ecoli,GradientBoostingClassifier,KMeansSMOTE9,f1 score,0.9616424038820455
301,ecoli,GradientBoostingClassifier,KMeansSMOTE9,geometric mean score,0.9651630449367753
302,ecoli,GradientBoostingClassifier,KMeansSMOTE9,precision score,0.8798728217434247
303,ecoli,GradientBoostingClassifier,KMeansSMOTE9,recall score,0.8005713402078902
304,ecoli,GradientBoostingClassifier,KMeansSMOTE9,roc auc score,0.8038052328361924
305,ecoli,GradientBoostingClassifier,KMeansSMOTE9,specificity score,0.8075163398692811
306,ecoli,GradientBoostingClassifier,SMOTE,f1 score,0.9581112355356476
307,ecoli,GradientBoostingClassifier,SMOTE,geometric mean score,0.9645575487878366
308,ecoli,GradientBoostingClassifier,SMOTE,precision score,0.8889297345346794
309,ecoli,GradientBoostingClassifier,SMOTE,recall score,0.8045112326721234
310,ecoli,GradientBoostingClassifier,SMOTE,roc auc score,0.790059590506959
311,ecoli,GradientBoostingClassifier,SMOTE,specificity score,0.8266884531590414
312,ecoli,LogisticRegression,KMeansSMOTE,f1 score,0.8828070175438597
313,ecoli,LogisticRegression,KMeansSMOTE,geometric mean score,0.9356328695469728
314,ecoli,LogisticRegression,KMeansSMOTE,precision score,0.8952627089991418
315,ecoli,LogisticRegression,KMeansSMOTE,recall score,0.7153070932531197
316,ecoli,LogisticRegression,KMeansSMOTE,roc auc score,0.5926164967358505
317,ecoli,LogisticRegression,KMeansSMOTE,specificity score,0.9091503267973856
318,ecoli,LogisticRegression,KMeansSMOTE10,f1 score,0.8778872713699142
319,ecoli,LogisticRegression,KMeansSMOTE10,geometric mean score,0.9346670423799731
