,Dataset,Classifier,Oversampling method,Metric,Mean CV score
165,iris,LogisticRegression,SMOTE2,f1 score,0.6387106138025744
166,iris,LogisticRegression,SMOTE2,geometric mean score,0.7468281430219147
167,iris,LogisticRegression,SMOTE2,roc auc score,0.7116032907063743
168,libra,LogisticRegression,KMeansSMOTE,f1 score,0.5090879242383656
169,libra,LogisticRegression,KMeansSMOTE,geometric mean score,0.7095920138888888
170,libra,LogisticRegression,KMeansSMOTE,roc auc score,0.6504797118337596
171,libra,LogisticRegression,KMeansSMOTE2,f1 score,0.49279362634232865
172,libra,LogisticRegression,KMeansSMOTE2,geometric mean score,0.6688802083333334
173,libra,LogisticRegression,KMeansSMOTE2,roc auc score,0.5503087208748932
174,libra,LogisticRegression,KMeansSMOTE3,f1 score,0.4850204485177554
175,libra,LogisticRegression,KMeansSMOTE3,geometric mean score,0.6797743055555556
176,libra,LogisticRegression,KMeansSMOTE3,roc auc score,0.6108857534704767
177,libra,LogisticRegression,KMeansSMOTE4,f1 score,0.5167102844902438
178,libra,LogisticRegression,KMeansSMOTE4,geometric mean score,0.7109953703703702
179,libra,LogisticRegression,KMeansSMOTE4,roc auc score,0.5947799503274636
180,libra,LogisticRegression,None,f1 score,0.29200907503426643
181,libra,LogisticRegression,None,geometric mean score,0.7539496527777778
182,libra,LogisticRegression,None,roc auc score,0.418379973834894
183,libra,LogisticRegression,RandomOverSampler,f1 score,0.5526864940763278
184,libra,LogisticRegression,RandomOverSampler,geometric mean score,0.7674913194444444
185,libra,LogisticRegression,RandomOverSampler,roc auc score,0.7266111143407782
186,libra,LogisticRegression,SMOTE,f1 score,0.5627955830249671
187,libra,LogisticRegression,SMOTE,geometric mean score,0.7892505787037039
188,libra,LogisticRegression,SMOTE,roc auc score,0.7503486401257923
189,libra,LogisticRegression,SMOTE2,f1 score,0.5378070447773956
190,libra,LogisticRegression,SMOTE2,geometric mean score,0.7261718749999999
191,libra,LogisticRegression,SMOTE2,roc auc score,0.6833903891608808
192,liver_disorders,LogisticRegression,KMeansSMOTE,f1 score,0.5941614835264886
193,liver_disorders,LogisticRegression,KMeansSMOTE,geometric mean score,0.7126217596566743
194,liver_disorders,LogisticRegression,KMeansSMOTE,roc auc score,0.6669290324297521
195,liver_disorders,LogisticRegression,KMeansSMOTE2,f1 score,0.6348166260732555
196,liver_disorders,LogisticRegression,KMeansSMOTE2,geometric mean score,0.7085165064442782
197,liver_disorders,LogisticRegression,KMeansSMOTE2,roc auc score,0.6640813043728331
198,liver_disorders,LogisticRegression,KMeansSMOTE3,f1 score,0.6156872401479458
199,liver_disorders,LogisticRegression,KMeansSMOTE3,geometric mean score,0.708840697819909
200,liver_disorders,LogisticRegression,KMeansSMOTE3,roc auc score,0.6552230264312401
201,liver_disorders,LogisticRegression,KMeansSMOTE4,f1 score,0.6219999839929456
202,liver_disorders,LogisticRegression,KMeansSMOTE4,geometric mean score,0.7144109801692424
203,liver_disorders,LogisticRegression,KMeansSMOTE4,roc auc score,0.6586661768255516
204,liver_disorders,LogisticRegression,None,f1 score,0.5847146068366215
205,liver_disorders,LogisticRegression,None,geometric mean score,0.7142980854334798
206,liver_disorders,LogisticRegression,None,roc auc score,0.649812599897649
207,liver_disorders,LogisticRegression,RandomOverSampler,f1 score,0.6410892174725821
208,liver_disorders,LogisticRegression,RandomOverSampler,geometric mean score,0.710687729411077
209,liver_disorders,LogisticRegression,RandomOverSampler,roc auc score,0.6511780769473786
210,liver_disorders,LogisticRegression,SMOTE,f1 score,0.6327998319598491
211,liver_disorders,LogisticRegression,SMOTE,geometric mean score,0.7085190575928848
212,liver_disorders,LogisticRegression,SMOTE,roc auc score,0.6638240402982711
213,liver_disorders,LogisticRegression,SMOTE2,f1 score,0.6165119206254769
214,liver_disorders,LogisticRegression,SMOTE2,geometric mean score,0.7082926303342082
215,liver_disorders,LogisticRegression,SMOTE2,roc auc score,0.6549012557168367
216,pima,LogisticRegression,KMeansSMOTE,f1 score,0.637231871593491
217,pima,LogisticRegression,KMeansSMOTE,geometric mean score,0.8084212601525586
218,pima,LogisticRegression,KMeansSMOTE,roc auc score,0.7079254803507522
219,pima,LogisticRegression,KMeansSMOTE2,f1 score,0.643015836778849
220,pima,LogisticRegression,KMeansSMOTE2,geometric mean score,0.8055445578917222
221,pima,LogisticRegression,KMeansSMOTE2,roc auc score,0.7145254036339054
222,pima,LogisticRegression,KMeansSMOTE3,f1 score,0.6317357217561108
223,pima,LogisticRegression,KMeansSMOTE3,geometric mean score,0.810680298173564
224,pima,LogisticRegression,KMeansSMOTE3,roc auc score,0.7133256907805335
225,pima,LogisticRegression,KMeansSMOTE4,f1 score,0.6368711854461047
226,pima,LogisticRegression,KMeansSMOTE4,geometric mean score,0.8058295997689203
227,pima,LogisticRegression,KMeansSMOTE4,roc auc score,0.7193814761589439
228,pima,LogisticRegression,None,f1 score,0.6144266990407627
229,pima,LogisticRegression,None,geometric mean score,0.8215764722228901
230,pima,LogisticRegression,None,roc auc score,0.6904082457148969
231,pima,LogisticRegression,RandomOverSampler,f1 score,0.674987403728488
232,pima,LogisticRegression,RandomOverSampler,geometric mean score,0.8254689456878852
233,pima,LogisticRegression,RandomOverSampler,roc auc score,0.7394204259676175
234,pima,LogisticRegression,SMOTE,f1 score,0.6683147335234382
235,pima,LogisticRegression,SMOTE,geometric mean score,0.8248421611119472
236,pima,LogisticRegression,SMOTE,roc auc score,0.7478535778728654
237,pima,LogisticRegression,SMOTE2,f1 score,0.6699500743529605
238,pima,LogisticRegression,SMOTE2,geometric mean score,0.8232074274806733
239,pima,LogisticRegression,SMOTE2,roc auc score,0.7456584072745722
240,segment,LogisticRegression,KMeansSMOTE,f1 score,0.6515306567985287
241,segment,LogisticRegression,KMeansSMOTE,geometric mean score,0.9413838383838383
242,segment,LogisticRegression,KMeansSMOTE,roc auc score,0.7570784106891548
243,segment,LogisticRegression,KMeansSMOTE2,f1 score,0.6396779288185468
244,segment,LogisticRegression,KMeansSMOTE2,geometric mean score,0.9410316804407713
245,segment,LogisticRegression,KMeansSMOTE2,roc auc score,0.8707028094706576
246,segment,LogisticRegression,KMeansSMOTE3,f1 score,0.6461697385699845
247,segment,LogisticRegression,KMeansSMOTE3,geometric mean score,0.9349683195592287
248,segment,LogisticRegression,KMeansSMOTE3,roc auc score,0.8380857850168454
249,segment,LogisticRegression,KMeansSMOTE4,f1 score,0.6388805257604371
250,segment,LogisticRegression,KMeansSMOTE4,geometric mean score,0.9334100091827366
251,segment,LogisticRegression,KMeansSMOTE4,roc auc score,0.8710384684169687
252,segment,LogisticRegression,None,f1 score,0.6524743182396144
253,segment,LogisticRegression,None,geometric mean score,0.9437543617998164
254,segment,LogisticRegression,None,roc auc score,0.7488634724868933
255,segment,LogisticRegression,RandomOverSampler,f1 score,0.6378078927504247
256,segment,LogisticRegression,RandomOverSampler,geometric mean score,0.9411069788797063
257,segment,LogisticRegression,RandomOverSampler,roc auc score,0.8802401322744254
258,segment,LogisticRegression,SMOTE,f1 score,0.6451611146440347
259,segment,LogisticRegression,SMOTE,geometric mean score,0.9426157024793389
260,segment,LogisticRegression,SMOTE,roc auc score,0.8782539070363748
261,segment,LogisticRegression,SMOTE2,f1 score,0.6358043718209114
262,segment,LogisticRegression,SMOTE2,geometric mean score,0.9328438934802572
263,segment,LogisticRegression,SMOTE2,roc auc score,0.8862876929468465
264,vehicle,LogisticRegression,KMeansSMOTE,f1 score,0.9410604307110202
265,vehicle,LogisticRegression,KMeansSMOTE,geometric mean score,0.994520519190387
266,vehicle,LogisticRegression,KMeansSMOTE,roc auc score,0.9601758514906189
267,vehicle,LogisticRegression,KMeansSMOTE2,f1 score,0.9375859879870392
268,vehicle,LogisticRegression,KMeansSMOTE2,geometric mean score,0.9941954953912606
269,vehicle,LogisticRegression,KMeansSMOTE2,roc auc score,0.9568745984335291
270,vehicle,LogisticRegression,KMeansSMOTE3,f1 score,0.931401795529926
271,vehicle,LogisticRegression,KMeansSMOTE3,geometric mean score,0.9941496881603518
272,vehicle,LogisticRegression,KMeansSMOTE3,roc auc score,0.9616574366885189
273,vehicle,LogisticRegression,KMeansSMOTE4,f1 score,0.9356268765273897
274,vehicle,LogisticRegression,KMeansSMOTE4,geometric mean score,0.9944856546554934
275,vehicle,LogisticRegression,KMeansSMOTE4,roc auc score,0.9625059869279596
276,vehicle,LogisticRegression,None,f1 score,0.9393494224614866
277,vehicle,LogisticRegression,None,geometric mean score,0.9939616434116318
278,vehicle,LogisticRegression,None,roc auc score,0.959450770113137
279,vehicle,LogisticRegression,RandomOverSampler,f1 score,0.928549300664643
280,vehicle,LogisticRegression,RandomOverSampler,geometric mean score,0.9935298845409628
281,vehicle,LogisticRegression,RandomOverSampler,roc auc score,0.961318124721912
282,vehicle,LogisticRegression,SMOTE,f1 score,0.937196428517724
283,vehicle,LogisticRegression,SMOTE,geometric mean score,0.9938395083803699
284,vehicle,LogisticRegression,SMOTE,roc auc score,0.961685168223968
285,vehicle,LogisticRegression,SMOTE2,f1 score,0.9366270979180333
286,vehicle,LogisticRegression,SMOTE2,geometric mean score,0.9934574932868351
287,vehicle,LogisticRegression,SMOTE2,roc auc score,0.9642549617007512
288,wine,LogisticRegression,KMeansSMOTE,f1 score,0.9194791138414866
289,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.991351986044015
290,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.9343250054363661
291,wine,LogisticRegression,KMeansSMOTE2,f1 score,0.9246188693879709
292,wine,LogisticRegression,KMeansSMOTE2,geometric mean score,0.9902200272218389
293,wine,LogisticRegression,KMeansSMOTE2,roc auc score,0.9350169737301528
294,wine,LogisticRegression,KMeansSMOTE3,f1 score,0.9189772466004298
295,wine,LogisticRegression,KMeansSMOTE3,geometric mean score,0.9909389138102908
296,wine,LogisticRegression,KMeansSMOTE3,roc auc score,0.9388764559692246
297,wine,LogisticRegression,KMeansSMOTE4,f1 score,0.9237053910697984
298,wine,LogisticRegression,KMeansSMOTE4,geometric mean score,0.9900337876696572
299,wine,LogisticRegression,KMeansSMOTE4,roc auc score,0.9358795773127293
300,wine,LogisticRegression,None,f1 score,0.9215403673575626
301,wine,LogisticRegression,None,geometric mean score,0.9900788378958669
302,wine,LogisticRegression,None,roc auc score,0.9367603730282518
303,wine,LogisticRegression,RandomOverSampler,f1 score,0.9261692046513563
304,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.9903141534391533
305,wine,LogisticRegression,RandomOverSampler,roc auc score,0.9406500992667318
306,wine,LogisticRegression,SMOTE,f1 score,0.9325084676295624
307,wine,LogisticRegression,SMOTE,geometric mean score,0.9890436412084961
308,wine,LogisticRegression,SMOTE,roc auc score,0.939427388712366
309,wine,LogisticRegression,SMOTE2,f1 score,0.927054083297263
310,wine,LogisticRegression,SMOTE2,geometric mean score,0.9905361456176672
311,wine,LogisticRegression,SMOTE2,roc auc score,0.9472467838158807
