,Dataset,Classifier,Oversampling method,Metric,Std CV score
97,ecoli,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.03400533245361675
98,ecoli,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.02269439934617784
99,ecoli,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.006509871860684419
100,ecoli,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.018817976487194313
101,ecoli,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.022929837326951617
102,ecoli,GradientBoostingClassifier,RandomOverSampler,average precision score,0.03399278299673981
103,ecoli,GradientBoostingClassifier,RandomOverSampler,f1 score,0.03363247228174375
104,ecoli,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.023148331123347635
105,ecoli,GradientBoostingClassifier,RandomOverSampler,precision score,0.007892415130527639
106,ecoli,GradientBoostingClassifier,RandomOverSampler,recall score,0.018384627904897945
107,ecoli,GradientBoostingClassifier,RandomOverSampler,specificity score,0.023453268322595092
108,ecoli,GradientBoostingClassifier,SMOTE,average precision score,0.03467734369601845
109,ecoli,GradientBoostingClassifier,SMOTE,f1 score,0.03294867262029529
110,ecoli,GradientBoostingClassifier,SMOTE,geometric mean score,0.0232059309372632
111,ecoli,GradientBoostingClassifier,SMOTE,precision score,0.008426927413880458
112,ecoli,GradientBoostingClassifier,SMOTE,recall score,0.018230697165593345
113,ecoli,GradientBoostingClassifier,SMOTE,specificity score,0.02502164670122135
114,ecoli,GradientBoostingClassifier,SMOTE2,average precision score,0.045202244840959756
115,ecoli,GradientBoostingClassifier,SMOTE2,f1 score,0.03424669021188193
116,ecoli,GradientBoostingClassifier,SMOTE2,geometric mean score,0.02315416555769762
117,ecoli,GradientBoostingClassifier,SMOTE2,precision score,0.01033083150868393
118,ecoli,GradientBoostingClassifier,SMOTE2,recall score,0.019702549418526016
119,ecoli,GradientBoostingClassifier,SMOTE2,specificity score,0.029465743715938984
120,ecoli,LogisticRegression,KMeansSMOTE,average precision score,0.03543134292965984
121,ecoli,LogisticRegression,KMeansSMOTE,f1 score,0.036847676825596073
122,ecoli,LogisticRegression,KMeansSMOTE,geometric mean score,0.023800123222077373
123,ecoli,LogisticRegression,KMeansSMOTE,precision score,0.019723401951232292
124,ecoli,LogisticRegression,KMeansSMOTE,recall score,0.01610275220058228
125,ecoli,LogisticRegression,KMeansSMOTE,specificity score,0.024054836846065606
126,ecoli,LogisticRegression,KMeansSMOTE2,average precision score,0.03352913047636085
127,ecoli,LogisticRegression,KMeansSMOTE2,f1 score,0.03333415137753305
128,ecoli,LogisticRegression,KMeansSMOTE2,geometric mean score,0.02782155692897642
129,ecoli,LogisticRegression,KMeansSMOTE2,precision score,0.01747026543211855
130,ecoli,LogisticRegression,KMeansSMOTE2,recall score,0.014748672481210747
131,ecoli,LogisticRegression,KMeansSMOTE2,specificity score,0.02183228452502471
132,ecoli,LogisticRegression,RandomOverSampler,average precision score,0.013738812098804381
133,ecoli,LogisticRegression,RandomOverSampler,f1 score,0.01259812804318403
134,ecoli,LogisticRegression,RandomOverSampler,geometric mean score,0.01383652758568923
135,ecoli,LogisticRegression,RandomOverSampler,precision score,0.006367549767458432
136,ecoli,LogisticRegression,RandomOverSampler,recall score,0.006803112119765705
137,ecoli,LogisticRegression,RandomOverSampler,specificity score,0.011207796183034701
138,ecoli,LogisticRegression,SMOTE,average precision score,0.014128227772690278
139,ecoli,LogisticRegression,SMOTE,f1 score,0.01129078105510265
140,ecoli,LogisticRegression,SMOTE,geometric mean score,0.011748758470299983
141,ecoli,LogisticRegression,SMOTE,precision score,0.005718568680118716
142,ecoli,LogisticRegression,SMOTE,recall score,0.006216672592734572
143,ecoli,LogisticRegression,SMOTE,specificity score,0.010946174198673227
144,ecoli,LogisticRegression,SMOTE2,average precision score,0.07225374886106821
145,ecoli,LogisticRegression,SMOTE2,f1 score,0.11278335372399784
146,ecoli,LogisticRegression,SMOTE2,geometric mean score,0.02228017201596445
147,ecoli,LogisticRegression,SMOTE2,precision score,0.03172749051640559
148,ecoli,LogisticRegression,SMOTE2,recall score,0.07635188200984928
149,ecoli,LogisticRegression,SMOTE2,specificity score,0.06553139180669076
150,ecoli,RandomForestClassifier,KMeansSMOTE,average precision score,0.03459009064602616
151,ecoli,RandomForestClassifier,KMeansSMOTE,f1 score,0.04397353907109009
152,ecoli,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.029272432178115874
153,ecoli,RandomForestClassifier,KMeansSMOTE,precision score,0.005822562129602613
154,ecoli,RandomForestClassifier,KMeansSMOTE,recall score,0.026409958328321385
155,ecoli,RandomForestClassifier,KMeansSMOTE,specificity score,0.0328828460040292
156,ecoli,RandomForestClassifier,KMeansSMOTE2,average precision score,0.03467055376414124
157,ecoli,RandomForestClassifier,KMeansSMOTE2,f1 score,0.040426445417094586
158,ecoli,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.024013746323192912
159,ecoli,RandomForestClassifier,KMeansSMOTE2,precision score,0.005694599206640921
160,ecoli,RandomForestClassifier,KMeansSMOTE2,recall score,0.02435597629765549
161,ecoli,RandomForestClassifier,KMeansSMOTE2,specificity score,0.03118223083704279
162,ecoli,RandomForestClassifier,RandomOverSampler,average precision score,0.02975229945114266
163,ecoli,RandomForestClassifier,RandomOverSampler,f1 score,0.032643648051092336
164,ecoli,RandomForestClassifier,RandomOverSampler,geometric mean score,0.02137909031928271
165,ecoli,RandomForestClassifier,RandomOverSampler,precision score,0.005619146258022687
166,ecoli,RandomForestClassifier,RandomOverSampler,recall score,0.01868789256058759
167,ecoli,RandomForestClassifier,RandomOverSampler,specificity score,0.023765613680384955
168,ecoli,RandomForestClassifier,SMOTE,average precision score,0.03459088163142694
169,ecoli,RandomForestClassifier,SMOTE,f1 score,0.03512086622605096
170,ecoli,RandomForestClassifier,SMOTE,geometric mean score,0.023374259929240183
171,ecoli,RandomForestClassifier,SMOTE,precision score,0.007290395233256938
172,ecoli,RandomForestClassifier,SMOTE,recall score,0.020137570527558435
173,ecoli,RandomForestClassifier,SMOTE,specificity score,0.027746384493584787
174,ecoli,RandomForestClassifier,SMOTE2,average precision score,0.03730312246566938
175,ecoli,RandomForestClassifier,SMOTE2,f1 score,0.0472578409471717
176,ecoli,RandomForestClassifier,SMOTE2,geometric mean score,0.032588833002619666
177,ecoli,RandomForestClassifier,SMOTE2,precision score,0.007327066766960958
178,ecoli,RandomForestClassifier,SMOTE2,recall score,0.028000330842926077
179,ecoli,RandomForestClassifier,SMOTE2,specificity score,0.03506898866166289
180,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.04459808806059714
181,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.03809045096489659
182,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.025238749889354206
183,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,precision score,0.01048596761347659
184,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,recall score,0.025999307914218027
185,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.03099018578613789
186,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.04020668612811273
187,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.03230034335272757
188,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.026588016972490434
189,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.009036309041849605
190,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.023044877648594485
191,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.029094626726091602
192,eucalyptus,GradientBoostingClassifier,RandomOverSampler,average precision score,0.02537775379844502
193,eucalyptus,GradientBoostingClassifier,RandomOverSampler,f1 score,0.034475630713640064
194,eucalyptus,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.02310864593052268
195,eucalyptus,GradientBoostingClassifier,RandomOverSampler,precision score,0.009552598082998335
196,eucalyptus,GradientBoostingClassifier,RandomOverSampler,recall score,0.021349065229317392
197,eucalyptus,GradientBoostingClassifier,RandomOverSampler,specificity score,0.025194466379168813
198,eucalyptus,GradientBoostingClassifier,SMOTE,average precision score,0.02519982973809725
199,eucalyptus,GradientBoostingClassifier,SMOTE,f1 score,0.03203580766108511
200,eucalyptus,GradientBoostingClassifier,SMOTE,geometric mean score,0.022565240752907896
201,eucalyptus,GradientBoostingClassifier,SMOTE,precision score,0.008179161272881015
202,eucalyptus,GradientBoostingClassifier,SMOTE,recall score,0.020528234624763525
203,eucalyptus,GradientBoostingClassifier,SMOTE,specificity score,0.02444420021687979
204,eucalyptus,GradientBoostingClassifier,SMOTE2,average precision score,0.0315285275333617
205,eucalyptus,GradientBoostingClassifier,SMOTE2,f1 score,0.034324560448420555
206,eucalyptus,GradientBoostingClassifier,SMOTE2,geometric mean score,0.02362760137634832
207,eucalyptus,GradientBoostingClassifier,SMOTE2,precision score,0.009287696792107884
208,eucalyptus,GradientBoostingClassifier,SMOTE2,recall score,0.022593498950419483
209,eucalyptus,GradientBoostingClassifier,SMOTE2,specificity score,0.028328364001263078
210,eucalyptus,LogisticRegression,KMeansSMOTE,average precision score,0.04091773399221754
211,eucalyptus,LogisticRegression,KMeansSMOTE,f1 score,0.06211187118794368
212,eucalyptus,LogisticRegression,KMeansSMOTE,geometric mean score,0.05010518759071533
213,eucalyptus,LogisticRegression,KMeansSMOTE,precision score,0.02497650849010718
214,eucalyptus,LogisticRegression,KMeansSMOTE,recall score,0.03421669742383544
215,eucalyptus,LogisticRegression,KMeansSMOTE,specificity score,0.03558333315781367
216,eucalyptus,LogisticRegression,KMeansSMOTE2,average precision score,0.041765508425216535
217,eucalyptus,LogisticRegression,KMeansSMOTE2,f1 score,0.06922726784922528
218,eucalyptus,LogisticRegression,KMeansSMOTE2,geometric mean score,0.049315616563072893
219,eucalyptus,LogisticRegression,KMeansSMOTE2,precision score,0.02779971985024919
220,eucalyptus,LogisticRegression,KMeansSMOTE2,recall score,0.04031846086745074
221,eucalyptus,LogisticRegression,KMeansSMOTE2,specificity score,0.03938172928645918
222,eucalyptus,LogisticRegression,RandomOverSampler,average precision score,0.013473478373315811
223,eucalyptus,LogisticRegression,RandomOverSampler,f1 score,0.021341014383452782
224,eucalyptus,LogisticRegression,RandomOverSampler,geometric mean score,0.01643687392264909
225,eucalyptus,LogisticRegression,RandomOverSampler,precision score,0.011311501648385298
226,eucalyptus,LogisticRegression,RandomOverSampler,recall score,0.01216287012454326
227,eucalyptus,LogisticRegression,RandomOverSampler,specificity score,0.01498529917667024
228,eucalyptus,LogisticRegression,SMOTE,average precision score,0.01587989712294472
229,eucalyptus,LogisticRegression,SMOTE,f1 score,0.021304886365809784
230,eucalyptus,LogisticRegression,SMOTE,geometric mean score,0.02745978255596984
231,eucalyptus,LogisticRegression,SMOTE,precision score,0.01496933165387441
232,eucalyptus,LogisticRegression,SMOTE,recall score,0.014927197082991487
233,eucalyptus,LogisticRegression,SMOTE,specificity score,0.017883880688343397
234,eucalyptus,LogisticRegression,SMOTE2,average precision score,0.0144668846280977
235,eucalyptus,LogisticRegression,SMOTE2,f1 score,0.02121793814989956
236,eucalyptus,LogisticRegression,SMOTE2,geometric mean score,0.025297974783963825
237,eucalyptus,LogisticRegression,SMOTE2,precision score,0.013456963143167796
238,eucalyptus,LogisticRegression,SMOTE2,recall score,0.012967012880995131
239,eucalyptus,LogisticRegression,SMOTE2,specificity score,0.015843696251554937
240,eucalyptus,RandomForestClassifier,KMeansSMOTE,average precision score,0.056443500699041846
241,eucalyptus,RandomForestClassifier,KMeansSMOTE,f1 score,0.04040031622225933
242,eucalyptus,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.028063388800379042
243,eucalyptus,RandomForestClassifier,KMeansSMOTE,precision score,0.008979643161289765
244,eucalyptus,RandomForestClassifier,KMeansSMOTE,recall score,0.03226396869023513
245,eucalyptus,RandomForestClassifier,KMeansSMOTE,specificity score,0.03874973458214189
246,eucalyptus,RandomForestClassifier,KMeansSMOTE2,average precision score,0.05236322390681533
247,eucalyptus,RandomForestClassifier,KMeansSMOTE2,f1 score,0.041492918418013745
248,eucalyptus,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.030219057311801377
249,eucalyptus,RandomForestClassifier,KMeansSMOTE2,precision score,0.00838142375146133
250,eucalyptus,RandomForestClassifier,KMeansSMOTE2,recall score,0.033265221059111304
251,eucalyptus,RandomForestClassifier,KMeansSMOTE2,specificity score,0.03988554799801672
252,eucalyptus,RandomForestClassifier,RandomOverSampler,average precision score,0.04309742426366657
253,eucalyptus,RandomForestClassifier,RandomOverSampler,f1 score,0.04176690726746821
254,eucalyptus,RandomForestClassifier,RandomOverSampler,geometric mean score,0.03074372393021984
255,eucalyptus,RandomForestClassifier,RandomOverSampler,precision score,0.008935251909495378
256,eucalyptus,RandomForestClassifier,RandomOverSampler,recall score,0.02969820128070402
257,eucalyptus,RandomForestClassifier,RandomOverSampler,specificity score,0.03688168046458755
258,eucalyptus,RandomForestClassifier,SMOTE,average precision score,0.037522873851421286
259,eucalyptus,RandomForestClassifier,SMOTE,f1 score,0.03601772638411186
260,eucalyptus,RandomForestClassifier,SMOTE,geometric mean score,0.02837479749476021
261,eucalyptus,RandomForestClassifier,SMOTE,precision score,0.009154402090993314
262,eucalyptus,RandomForestClassifier,SMOTE,recall score,0.02545877292761254
263,eucalyptus,RandomForestClassifier,SMOTE,specificity score,0.032524810129769675
264,eucalyptus,RandomForestClassifier,SMOTE2,average precision score,0.04026879525790766
265,eucalyptus,RandomForestClassifier,SMOTE2,f1 score,0.03743405529813002
266,eucalyptus,RandomForestClassifier,SMOTE2,geometric mean score,0.03034795901589096
267,eucalyptus,RandomForestClassifier,SMOTE2,precision score,0.009423265370505021
268,eucalyptus,RandomForestClassifier,SMOTE2,recall score,0.02571208787984952
269,eucalyptus,RandomForestClassifier,SMOTE2,specificity score,0.03147356969203222
270,glass,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.030229330120092844
271,glass,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.044283788143372346
272,glass,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.026940188030663934
273,glass,GradientBoostingClassifier,KMeansSMOTE,precision score,0.01826037992306104
274,glass,GradientBoostingClassifier,KMeansSMOTE,recall score,0.025479497513339475
275,glass,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.03107810469484263
276,glass,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.0322951327802693
277,glass,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.04385600548231305
278,glass,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.028210119596448938
279,glass,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.019718092073191532
280,glass,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.02571516820174097
281,glass,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.03163549743821333
282,glass,GradientBoostingClassifier,RandomOverSampler,average precision score,0.031000297781682996
283,glass,GradientBoostingClassifier,RandomOverSampler,f1 score,0.0383696094527428
284,glass,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.028158474653685373
285,glass,GradientBoostingClassifier,RandomOverSampler,precision score,0.020148199210174925
286,glass,GradientBoostingClassifier,RandomOverSampler,recall score,0.021835735754762584
287,glass,GradientBoostingClassifier,RandomOverSampler,specificity score,0.02721172835737114
288,glass,GradientBoostingClassifier,SMOTE,average precision score,0.03598664973887931
289,glass,GradientBoostingClassifier,SMOTE,f1 score,0.04509422402855608
290,glass,GradientBoostingClassifier,SMOTE,geometric mean score,0.029092104361081672
291,glass,GradientBoostingClassifier,SMOTE,precision score,0.025081217836323985
292,glass,GradientBoostingClassifier,SMOTE,recall score,0.025762554370440154
293,glass,GradientBoostingClassifier,SMOTE,specificity score,0.03204080811693613
294,glass,GradientBoostingClassifier,SMOTE2,average precision score,0.034833934810398606
295,glass,GradientBoostingClassifier,SMOTE2,f1 score,0.04404919360884757
296,glass,GradientBoostingClassifier,SMOTE2,geometric mean score,0.02718866859425528
297,glass,GradientBoostingClassifier,SMOTE2,precision score,0.025262352535055713
298,glass,GradientBoostingClassifier,SMOTE2,recall score,0.025257247294159648
299,glass,GradientBoostingClassifier,SMOTE2,specificity score,0.031021218288492733
300,glass,LogisticRegression,KMeansSMOTE,average precision score,0.03449032768659275
301,glass,LogisticRegression,KMeansSMOTE,f1 score,0.06572049534103916
302,glass,LogisticRegression,KMeansSMOTE,geometric mean score,0.024700873025967907
303,glass,LogisticRegression,KMeansSMOTE,precision score,0.05060235435843657
304,glass,LogisticRegression,KMeansSMOTE,recall score,0.03030749062776777
305,glass,LogisticRegression,KMeansSMOTE,specificity score,0.033905278634137226
306,glass,LogisticRegression,KMeansSMOTE2,average precision score,0.03835735045058627
307,glass,LogisticRegression,KMeansSMOTE2,f1 score,0.06066188202727766
308,glass,LogisticRegression,KMeansSMOTE2,geometric mean score,0.028212500157737245
309,glass,LogisticRegression,KMeansSMOTE2,precision score,0.05779018013093601
310,glass,LogisticRegression,KMeansSMOTE2,recall score,0.027121779348841933
311,glass,LogisticRegression,KMeansSMOTE2,specificity score,0.029196965508247637
312,glass,LogisticRegression,RandomOverSampler,average precision score,0.013561768629355047
313,glass,LogisticRegression,RandomOverSampler,f1 score,0.021220467194802042
314,glass,LogisticRegression,RandomOverSampler,geometric mean score,0.015497974488881195
315,glass,LogisticRegression,RandomOverSampler,precision score,0.018213368642124576
316,glass,LogisticRegression,RandomOverSampler,recall score,0.012816292912451987
317,glass,LogisticRegression,RandomOverSampler,specificity score,0.012757914139930975
318,glass,LogisticRegression,SMOTE,average precision score,0.014165075310631176
319,glass,LogisticRegression,SMOTE,f1 score,0.02026527095892786
320,glass,LogisticRegression,SMOTE,geometric mean score,0.01435641914698026
321,glass,LogisticRegression,SMOTE,precision score,0.01801233712111391
322,glass,LogisticRegression,SMOTE,recall score,0.013579588162888966
323,glass,LogisticRegression,SMOTE,specificity score,0.013579813058959965
324,glass,LogisticRegression,SMOTE2,average precision score,0.008094019570211962
325,glass,LogisticRegression,SMOTE2,f1 score,0.021788950643059385
326,glass,LogisticRegression,SMOTE2,geometric mean score,0.0158851060778568
327,glass,LogisticRegression,SMOTE2,precision score,0.01175697239090379
328,glass,LogisticRegression,SMOTE2,recall score,0.010703368306617408
329,glass,LogisticRegression,SMOTE2,specificity score,0.010723594516693535
330,glass,RandomForestClassifier,KMeansSMOTE,average precision score,0.03736360440172524
331,glass,RandomForestClassifier,KMeansSMOTE,f1 score,0.05012202225591959
332,glass,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.03125598762445802
333,glass,RandomForestClassifier,KMeansSMOTE,precision score,0.01859346681077516
334,glass,RandomForestClassifier,KMeansSMOTE,recall score,0.030418901889077515
335,glass,RandomForestClassifier,KMeansSMOTE,specificity score,0.03734929599415249
336,glass,RandomForestClassifier,KMeansSMOTE2,average precision score,0.04258471838390096
337,glass,RandomForestClassifier,KMeansSMOTE2,f1 score,0.047985221610501345
338,glass,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.031397390367222666
339,glass,RandomForestClassifier,KMeansSMOTE2,precision score,0.023964051067099996
340,glass,RandomForestClassifier,KMeansSMOTE2,recall score,0.029154337151131086
341,glass,RandomForestClassifier,KMeansSMOTE2,specificity score,0.03687441358109452
342,glass,RandomForestClassifier,RandomOverSampler,average precision score,0.03421613798263445
343,glass,RandomForestClassifier,RandomOverSampler,f1 score,0.043648590180662084
344,glass,RandomForestClassifier,RandomOverSampler,geometric mean score,0.027784973845441954
345,glass,RandomForestClassifier,RandomOverSampler,precision score,0.020526049401077242
