,Dataset,Classifier,Oversampling method,Metric,Mean CV score
26,breast_tissue,GradientBoostingClassifier,SMOTE2,geometric mean score,0.7554959480837931
27,breast_tissue,GradientBoostingClassifier,SMOTE2,precision score,0.7971014492753626
28,breast_tissue,GradientBoostingClassifier,SMOTE2,recall score,0.7604130043389601
29,breast_tissue,GradientBoostingClassifier,SMOTE2,specificity score,0.6893545623202687
30,breast_tissue,LogisticRegression,KMeansSMOTE,average precision score,0.6998673205306335
31,breast_tissue,LogisticRegression,KMeansSMOTE,f1 score,0.738888888888889
32,breast_tissue,LogisticRegression,KMeansSMOTE,geometric mean score,0.7913025942344654
33,breast_tissue,LogisticRegression,KMeansSMOTE,precision score,0.8243780193236713
34,breast_tissue,LogisticRegression,KMeansSMOTE,recall score,0.7743901221600029
35,breast_tissue,LogisticRegression,KMeansSMOTE,specificity score,0.7082828694463399
36,breast_tissue,LogisticRegression,KMeansSMOTE2,average precision score,0.6791719513741319
37,breast_tissue,LogisticRegression,KMeansSMOTE2,f1 score,0.7827777777777776
38,breast_tissue,LogisticRegression,KMeansSMOTE2,geometric mean score,0.7838213346082253
39,breast_tissue,LogisticRegression,KMeansSMOTE2,precision score,0.7994021739130436
40,breast_tissue,LogisticRegression,KMeansSMOTE2,recall score,0.7861669617587604
41,breast_tissue,LogisticRegression,KMeansSMOTE2,specificity score,0.7195853567903686
42,breast_tissue,LogisticRegression,RandomOverSampler,average precision score,0.7007722346309806
43,breast_tissue,LogisticRegression,RandomOverSampler,f1 score,0.7708333333333331
44,breast_tissue,LogisticRegression,RandomOverSampler,geometric mean score,0.8017265132184321
45,breast_tissue,LogisticRegression,RandomOverSampler,precision score,0.821274154589372
46,breast_tissue,LogisticRegression,RandomOverSampler,recall score,0.7908461559075666
47,breast_tissue,LogisticRegression,RandomOverSampler,specificity score,0.7262179619776639
48,breast_tissue,LogisticRegression,SMOTE,average precision score,0.7053989715707982
49,breast_tissue,LogisticRegression,SMOTE,f1 score,0.7741666666666669
50,breast_tissue,LogisticRegression,SMOTE,geometric mean score,0.7994352981956179
51,breast_tissue,LogisticRegression,SMOTE,precision score,0.8243357487922706
52,breast_tissue,LogisticRegression,SMOTE,recall score,0.7944821729103383
53,breast_tissue,LogisticRegression,SMOTE,specificity score,0.7307844755793702
54,breast_tissue,LogisticRegression,SMOTE2,average precision score,0.6979177470276544
55,breast_tissue,LogisticRegression,SMOTE2,f1 score,0.7847222222222223
56,breast_tissue,LogisticRegression,SMOTE2,geometric mean score,0.8018882549774082
57,breast_tissue,LogisticRegression,SMOTE2,precision score,0.8164371980676327
58,breast_tissue,LogisticRegression,SMOTE2,recall score,0.7962675029316263
59,breast_tissue,LogisticRegression,SMOTE2,specificity score,0.732075414973619
60,breast_tissue,RandomForestClassifier,KMeansSMOTE,average precision score,0.7257976600283105
61,breast_tissue,RandomForestClassifier,KMeansSMOTE,f1 score,0.6405555555555555
62,breast_tissue,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.7253504587823966
63,breast_tissue,RandomForestClassifier,KMeansSMOTE,precision score,0.8672705314009661
64,breast_tissue,RandomForestClassifier,KMeansSMOTE,recall score,0.738312730551201
65,breast_tissue,RandomForestClassifier,KMeansSMOTE,specificity score,0.6686980330080755
66,breast_tissue,RandomForestClassifier,KMeansSMOTE2,average precision score,0.7185077476989243
67,breast_tissue,RandomForestClassifier,KMeansSMOTE2,f1 score,0.638888888888889
68,breast_tissue,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.712406945439335
69,breast_tissue,RandomForestClassifier,KMeansSMOTE2,precision score,0.8605132850241547
70,breast_tissue,RandomForestClassifier,KMeansSMOTE2,recall score,0.7341523460031347
71,breast_tissue,RandomForestClassifier,KMeansSMOTE2,specificity score,0.663433702280737
72,breast_tissue,RandomForestClassifier,RandomOverSampler,average precision score,0.7142017794583587
73,breast_tissue,RandomForestClassifier,RandomOverSampler,f1 score,0.6847222222222219
74,breast_tissue,RandomForestClassifier,RandomOverSampler,geometric mean score,0.7359434344340895
75,breast_tissue,RandomForestClassifier,RandomOverSampler,precision score,0.848731884057971
76,breast_tissue,RandomForestClassifier,RandomOverSampler,recall score,0.7555037847181929
77,breast_tissue,RandomForestClassifier,RandomOverSampler,specificity score,0.687444116966341
78,breast_tissue,RandomForestClassifier,SMOTE,average precision score,0.7005391367580088
79,breast_tissue,RandomForestClassifier,SMOTE,f1 score,0.7119444444444444
80,breast_tissue,RandomForestClassifier,SMOTE,geometric mean score,0.728481158458354
81,breast_tissue,RandomForestClassifier,SMOTE,precision score,0.8346014492753621
82,breast_tissue,RandomForestClassifier,SMOTE,recall score,0.7638211930594372
83,breast_tissue,RandomForestClassifier,SMOTE,specificity score,0.6950413383968396
84,breast_tissue,RandomForestClassifier,SMOTE2,average precision score,0.6872958868759949
85,breast_tissue,RandomForestClassifier,SMOTE2,f1 score,0.7091666666666667
86,breast_tissue,RandomForestClassifier,SMOTE2,geometric mean score,0.720758108546519
87,breast_tissue,RandomForestClassifier,SMOTE2,precision score,0.8230857487922707
88,breast_tissue,RandomForestClassifier,SMOTE2,recall score,0.7575625884030696
89,breast_tissue,RandomForestClassifier,SMOTE2,specificity score,0.6874232927175717
90,ecoli,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.8430050019204013
91,ecoli,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.78797385620915
92,ecoli,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.8806480587011604
93,ecoli,GradientBoostingClassifier,KMeansSMOTE,precision score,0.971340425531915
94,ecoli,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8728336542343302
95,ecoli,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.8088694797042955
96,ecoli,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.837419135261796
97,ecoli,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.7946840958605663
98,ecoli,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.8825298528308513
99,ecoli,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.9697932064203058
100,ecoli,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.8757526527769862
101,ecoli,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.8093445071532658
102,ecoli,GradientBoostingClassifier,RandomOverSampler,average precision score,0.8170823212361438
103,ecoli,GradientBoostingClassifier,RandomOverSampler,f1 score,0.8022549019607843
104,ecoli,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.8826760750192473
105,ecoli,GradientBoostingClassifier,RandomOverSampler,precision score,0.964862262038074
106,ecoli,GradientBoostingClassifier,RandomOverSampler,recall score,0.8779559729650197
107,ecoli,GradientBoostingClassifier,RandomOverSampler,specificity score,0.8037738797250552
108,ecoli,GradientBoostingClassifier,SMOTE,average precision score,0.7891746628908897
109,ecoli,GradientBoostingClassifier,SMOTE,f1 score,0.8141938997821352
110,ecoli,GradientBoostingClassifier,SMOTE,geometric mean score,0.8847657272066668
111,ecoli,GradientBoostingClassifier,SMOTE,precision score,0.9578249346771182
112,ecoli,GradientBoostingClassifier,SMOTE,recall score,0.8813460587787489
113,ecoli,GradientBoostingClassifier,SMOTE,specificity score,0.796085276596337
114,ecoli,GradientBoostingClassifier,SMOTE2,average precision score,0.8121466167994673
115,ecoli,GradientBoostingClassifier,SMOTE2,f1 score,0.7983333333333335
116,ecoli,GradientBoostingClassifier,SMOTE2,geometric mean score,0.8783090100824257
117,ecoli,GradientBoostingClassifier,SMOTE2,precision score,0.9638092571855164
118,ecoli,GradientBoostingClassifier,SMOTE2,recall score,0.8751438980290639
119,ecoli,GradientBoostingClassifier,SMOTE2,specificity score,0.7991808998378671
120,ecoli,LogisticRegression,KMeansSMOTE,average precision score,0.5902997069604167
121,ecoli,LogisticRegression,KMeansSMOTE,f1 score,0.8853485838779958
122,ecoli,LogisticRegression,KMeansSMOTE,geometric mean score,0.7837605253032843
123,ecoli,LogisticRegression,KMeansSMOTE,precision score,0.8817028742067937
124,ecoli,LogisticRegression,KMeansSMOTE,recall score,0.8817682605660129
125,ecoli,LogisticRegression,KMeansSMOTE,specificity score,0.7026592053769949
126,ecoli,LogisticRegression,KMeansSMOTE2,average precision score,0.6090327952470268
127,ecoli,LogisticRegression,KMeansSMOTE2,f1 score,0.8780936819172116
128,ecoli,LogisticRegression,KMeansSMOTE2,geometric mean score,0.7805045266042314
129,ecoli,LogisticRegression,KMeansSMOTE2,precision score,0.8914576334453153
130,ecoli,LogisticRegression,KMeansSMOTE2,recall score,0.8831502396488912
131,ecoli,LogisticRegression,KMeansSMOTE2,specificity score,0.7138896175308256
132,ecoli,LogisticRegression,RandomOverSampler,average precision score,0.5874894550682194
133,ecoli,LogisticRegression,RandomOverSampler,f1 score,0.9107625272331161
134,ecoli,LogisticRegression,RandomOverSampler,geometric mean score,0.7922682224507774
135,ecoli,LogisticRegression,RandomOverSampler,precision score,0.8797316162747293
136,ecoli,LogisticRegression,RandomOverSampler,recall score,0.8944076720876007
137,ecoli,LogisticRegression,RandomOverSampler,specificity score,0.7116875489852389
138,ecoli,LogisticRegression,SMOTE,average precision score,0.5944533053015135
139,ecoli,LogisticRegression,SMOTE,f1 score,0.9044880174291942
140,ecoli,LogisticRegression,SMOTE,geometric mean score,0.7953043251886451
141,ecoli,LogisticRegression,SMOTE,precision score,0.8838514371033966
142,ecoli,LogisticRegression,SMOTE,recall score,0.8933629419259975
143,ecoli,LogisticRegression,SMOTE,specificity score,0.7147484058333308
144,ecoli,LogisticRegression,SMOTE2,average precision score,0.5523385678890383
145,ecoli,LogisticRegression,SMOTE2,f1 score,0.8628758169934645
146,ecoli,LogisticRegression,SMOTE2,geometric mean score,0.7708592080261195
147,ecoli,LogisticRegression,SMOTE2,precision score,0.8537924598730865
148,ecoli,LogisticRegression,SMOTE2,recall score,0.8402920799599828
149,ecoli,LogisticRegression,SMOTE2,specificity score,0.6335054042895474
150,ecoli,RandomForestClassifier,KMeansSMOTE,average precision score,0.8886620011109174
151,ecoli,RandomForestClassifier,KMeansSMOTE,f1 score,0.72119825708061
152,ecoli,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.8426947441109054
153,ecoli,RandomForestClassifier,KMeansSMOTE,precision score,0.9824270250093314
154,ecoli,RandomForestClassifier,KMeansSMOTE,recall score,0.8388347951640677
155,ecoli,RandomForestClassifier,KMeansSMOTE,specificity score,0.7897903286804773
156,ecoli,RandomForestClassifier,KMeansSMOTE2,average precision score,0.8846118774872643
157,ecoli,RandomForestClassifier,KMeansSMOTE2,f1 score,0.7260675381263617
158,ecoli,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.8489496082534158
159,ecoli,RandomForestClassifier,KMeansSMOTE2,precision score,0.9813721537887267
160,ecoli,RandomForestClassifier,KMeansSMOTE2,recall score,0.8411258214763413
161,ecoli,RandomForestClassifier,KMeansSMOTE2,specificity score,0.7904967615057024
162,ecoli,RandomForestClassifier,RandomOverSampler,average precision score,0.8751865189763798
163,ecoli,RandomForestClassifier,RandomOverSampler,f1 score,0.7795533769063183
164,ecoli,RandomForestClassifier,RandomOverSampler,geometric mean score,0.8567516132495022
165,ecoli,RandomForestClassifier,RandomOverSampler,precision score,0.9782430011198209
166,ecoli,RandomForestClassifier,RandomOverSampler,recall score,0.871270620932217
167,ecoli,RandomForestClassifier,RandomOverSampler,specificity score,0.8191504402439455
168,ecoli,RandomForestClassifier,SMOTE,average precision score,0.843787280392964
169,ecoli,RandomForestClassifier,SMOTE,f1 score,0.8013725490196079
170,ecoli,RandomForestClassifier,SMOTE,geometric mean score,0.8615776943449631
171,ecoli,RandomForestClassifier,SMOTE,precision score,0.9711974617394549
172,ecoli,RandomForestClassifier,SMOTE,recall score,0.8801094306157143
173,ecoli,RandomForestClassifier,SMOTE,specificity score,0.8163685127373705
174,ecoli,RandomForestClassifier,SMOTE2,average precision score,0.8712799659490834
175,ecoli,RandomForestClassifier,SMOTE2,f1 score,0.7477015250544666
176,ecoli,RandomForestClassifier,SMOTE2,geometric mean score,0.8423985710185957
177,ecoli,RandomForestClassifier,SMOTE2,precision score,0.9780332213512505
178,ecoli,RandomForestClassifier,SMOTE2,recall score,0.852480308948947
179,ecoli,RandomForestClassifier,SMOTE2,specificity score,0.7977317475570725
180,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.6236917604371173
181,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.4872948232323235
182,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.6275387333816179
183,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,precision score,0.9442120494606683
184,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,recall score,0.6756426709474371
185,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.5410058962965536
186,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.6168655623115603
187,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.4883585858585859
188,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.6224804238695778
189,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.943276060955619
190,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.6760416568819764
191,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.5399849994620565
192,eucalyptus,GradientBoostingClassifier,RandomOverSampler,average precision score,0.5052949960495503
193,eucalyptus,GradientBoostingClassifier,RandomOverSampler,f1 score,0.6054419191919187
194,eucalyptus,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.6159545936751768
195,eucalyptus,GradientBoostingClassifier,RandomOverSampler,precision score,0.8915130633638918
196,eucalyptus,GradientBoostingClassifier,RandomOverSampler,recall score,0.7327422529138847
197,eucalyptus,GradientBoostingClassifier,RandomOverSampler,specificity score,0.5479606310692092
198,eucalyptus,GradientBoostingClassifier,SMOTE,average precision score,0.5281422428787252
199,eucalyptus,GradientBoostingClassifier,SMOTE,f1 score,0.5694665404040403
200,eucalyptus,GradientBoostingClassifier,SMOTE,geometric mean score,0.6218647496854256
201,eucalyptus,GradientBoostingClassifier,SMOTE,precision score,0.9067872826988851
202,eucalyptus,GradientBoostingClassifier,SMOTE,recall score,0.7165007054950834
203,eucalyptus,GradientBoostingClassifier,SMOTE,specificity score,0.5448897438563733
204,eucalyptus,GradientBoostingClassifier,SMOTE2,average precision score,0.5299928827247458
205,eucalyptus,GradientBoostingClassifier,SMOTE2,f1 score,0.5629861111111112
206,eucalyptus,GradientBoostingClassifier,SMOTE2,geometric mean score,0.6243528040061004
207,eucalyptus,GradientBoostingClassifier,SMOTE2,precision score,0.908443527007063
208,eucalyptus,GradientBoostingClassifier,SMOTE2,recall score,0.7129472075721067
209,eucalyptus,GradientBoostingClassifier,SMOTE2,specificity score,0.5427023993350786
210,eucalyptus,LogisticRegression,KMeansSMOTE,average precision score,0.4651789786695042
211,eucalyptus,LogisticRegression,KMeansSMOTE,f1 score,0.5712279040404041
212,eucalyptus,LogisticRegression,KMeansSMOTE,geometric mean score,0.5432196443857642
213,eucalyptus,LogisticRegression,KMeansSMOTE,precision score,0.8754483637909053
214,eucalyptus,LogisticRegression,KMeansSMOTE,recall score,0.7013415728765681
215,eucalyptus,LogisticRegression,KMeansSMOTE,specificity score,0.5036729268125367
216,eucalyptus,LogisticRegression,KMeansSMOTE2,average precision score,0.4588171486179828
217,eucalyptus,LogisticRegression,KMeansSMOTE2,f1 score,0.5554071969696969
218,eucalyptus,LogisticRegression,KMeansSMOTE2,geometric mean score,0.5362129954020692
219,eucalyptus,LogisticRegression,KMeansSMOTE2,precision score,0.8753335154716376
220,eucalyptus,LogisticRegression,KMeansSMOTE2,recall score,0.6890398049330503
221,eucalyptus,LogisticRegression,KMeansSMOTE2,specificity score,0.4907909173730646
222,eucalyptus,LogisticRegression,RandomOverSampler,average precision score,0.39360104780640226
223,eucalyptus,LogisticRegression,RandomOverSampler,f1 score,0.8175157828282831
224,eucalyptus,LogisticRegression,RandomOverSampler,geometric mean score,0.6601168442287755
225,eucalyptus,LogisticRegression,RandomOverSampler,precision score,0.7709286017849551
226,eucalyptus,LogisticRegression,RandomOverSampler,recall score,0.7928417260874907
227,eucalyptus,LogisticRegression,RandomOverSampler,specificity score,0.5301633747809026
228,eucalyptus,LogisticRegression,SMOTE,average precision score,0.3944862867468466
229,eucalyptus,LogisticRegression,SMOTE,f1 score,0.800656565656566
230,eucalyptus,LogisticRegression,SMOTE,geometric mean score,0.6510440316615851
231,eucalyptus,LogisticRegression,SMOTE,precision score,0.7763135207334103
232,eucalyptus,LogisticRegression,SMOTE,recall score,0.7871905371773483
233,eucalyptus,LogisticRegression,SMOTE,specificity score,0.5272507283508472
234,eucalyptus,LogisticRegression,SMOTE2,average precision score,0.39788651003934883
235,eucalyptus,LogisticRegression,SMOTE2,f1 score,0.7963415404040404
236,eucalyptus,LogisticRegression,SMOTE2,geometric mean score,0.6486282201840743
237,eucalyptus,LogisticRegression,SMOTE2,precision score,0.7805165644668409
238,eucalyptus,LogisticRegression,SMOTE2,recall score,0.7872392176759127
239,eucalyptus,LogisticRegression,SMOTE2,specificity score,0.5292865133659616
240,eucalyptus,RandomForestClassifier,KMeansSMOTE,average precision score,0.6699119461369488
241,eucalyptus,RandomForestClassifier,KMeansSMOTE,f1 score,0.37945075757575736
242,eucalyptus,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.5553055892799796
243,eucalyptus,RandomForestClassifier,KMeansSMOTE,precision score,0.9636106894946675
244,eucalyptus,RandomForestClassifier,KMeansSMOTE,recall score,0.6002862821111068
245,eucalyptus,RandomForestClassifier,KMeansSMOTE,specificity score,0.4759865903661001
246,eucalyptus,RandomForestClassifier,KMeansSMOTE2,average precision score,0.6651823400940036
247,eucalyptus,RandomForestClassifier,KMeansSMOTE2,f1 score,0.3784848484848484
248,eucalyptus,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.5524541835833076
249,eucalyptus,RandomForestClassifier,KMeansSMOTE2,precision score,0.9639167830328055
250,eucalyptus,RandomForestClassifier,KMeansSMOTE2,recall score,0.6000137990089724
251,eucalyptus,RandomForestClassifier,KMeansSMOTE2,specificity score,0.47586513978852574
252,eucalyptus,RandomForestClassifier,RandomOverSampler,average precision score,0.5891902491932816
253,eucalyptus,RandomForestClassifier,RandomOverSampler,f1 score,0.4769223484848486
254,eucalyptus,RandomForestClassifier,RandomOverSampler,geometric mean score,0.5527726248771893
255,eucalyptus,RandomForestClassifier,RandomOverSampler,precision score,0.9385729463906263
256,eucalyptus,RandomForestClassifier,RandomOverSampler,recall score,0.6662709257244033
257,eucalyptus,RandomForestClassifier,RandomOverSampler,specificity score,0.5229337761288925
258,eucalyptus,RandomForestClassifier,SMOTE,average precision score,0.5533012894878301
259,eucalyptus,RandomForestClassifier,SMOTE,f1 score,0.49437184343434337
260,eucalyptus,RandomForestClassifier,SMOTE,geometric mean score,0.5440252476535867
261,eucalyptus,RandomForestClassifier,SMOTE,precision score,0.9265511100317729
262,eucalyptus,RandomForestClassifier,SMOTE,recall score,0.6742486592914386
263,eucalyptus,RandomForestClassifier,SMOTE,specificity score,0.5182222857165495
264,eucalyptus,RandomForestClassifier,SMOTE2,average precision score,0.5669859094323393
265,eucalyptus,RandomForestClassifier,SMOTE2,f1 score,0.4941761363636364
266,eucalyptus,RandomForestClassifier,SMOTE2,geometric mean score,0.5463124639889584
267,eucalyptus,RandomForestClassifier,SMOTE2,precision score,0.9297681784145874
268,eucalyptus,RandomForestClassifier,SMOTE2,recall score,0.6751790198932808
269,eucalyptus,RandomForestClassifier,SMOTE2,specificity score,0.523217326647345
270,glass,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.7726055383096192
271,glass,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.7789251207729467
272,glass,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.8363638909014925
273,glass,GradientBoostingClassifier,KMeansSMOTE,precision score,0.8849305555555553
274,glass,GradientBoostingClassifier,KMeansSMOTE,recall score,0.827972304105579
275,glass,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.7713874790676427
276,glass,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.7715881641215239
277,glass,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.7786413043478261
278,glass,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.836025120343752
279,glass,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.8838888888888884
280,glass,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.8271904340043389
281,glass,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.7704793701897219
282,glass,GradientBoostingClassifier,RandomOverSampler,average precision score,0.7694066692539054
283,glass,GradientBoostingClassifier,RandomOverSampler,f1 score,0.7899456521739131
284,glass,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.8391421581150414
285,glass,GradientBoostingClassifier,RandomOverSampler,precision score,0.8813888888888883
286,glass,GradientBoostingClassifier,RandomOverSampler,recall score,0.8325485145357238
287,glass,GradientBoostingClassifier,RandomOverSampler,specificity score,0.7759535856162444
288,glass,GradientBoostingClassifier,SMOTE,average precision score,0.7419815966751123
289,glass,GradientBoostingClassifier,SMOTE,f1 score,0.8043055555555556
290,glass,GradientBoostingClassifier,SMOTE,geometric mean score,0.8350681229260466
291,glass,GradientBoostingClassifier,SMOTE,precision score,0.8597916666666672
292,glass,GradientBoostingClassifier,SMOTE,recall score,0.8294402870746151
293,glass,GradientBoostingClassifier,SMOTE,specificity score,0.7678944115884972
294,glass,GradientBoostingClassifier,SMOTE2,average precision score,0.725463825960431
295,glass,GradientBoostingClassifier,SMOTE2,f1 score,0.8118115942028987
296,glass,GradientBoostingClassifier,SMOTE2,geometric mean score,0.8365184198746002
297,glass,GradientBoostingClassifier,SMOTE2,precision score,0.8449305555555559
298,glass,GradientBoostingClassifier,SMOTE2,recall score,0.8259423206098782
299,glass,GradientBoostingClassifier,SMOTE2,specificity score,0.7618631257439178
300,glass,LogisticRegression,KMeansSMOTE,average precision score,0.5690286175227499
301,glass,LogisticRegression,KMeansSMOTE,f1 score,0.7286896135265698
302,glass,LogisticRegression,KMeansSMOTE,geometric mean score,0.6441213222633515
303,glass,LogisticRegression,KMeansSMOTE,precision score,0.721388888888889
304,glass,LogisticRegression,KMeansSMOTE,recall score,0.715482960977736
305,glass,LogisticRegression,KMeansSMOTE,specificity score,0.6294939231194598
306,glass,LogisticRegression,KMeansSMOTE2,average precision score,0.5628976920408175
307,glass,LogisticRegression,KMeansSMOTE2,f1 score,0.7584359903381643
308,glass,LogisticRegression,KMeansSMOTE2,geometric mean score,0.6419002213862294
309,glass,LogisticRegression,KMeansSMOTE2,precision score,0.70125
310,glass,LogisticRegression,KMeansSMOTE2,recall score,0.7205709582319535
311,glass,LogisticRegression,KMeansSMOTE2,specificity score,0.6372732207582676
312,glass,LogisticRegression,RandomOverSampler,average precision score,0.5358926709396286
313,glass,LogisticRegression,RandomOverSampler,f1 score,0.84405193236715
314,glass,LogisticRegression,RandomOverSampler,geometric mean score,0.6564465138174387
315,glass,LogisticRegression,RandomOverSampler,precision score,0.6389583333333332
316,glass,LogisticRegression,RandomOverSampler,recall score,0.7315522665811437
317,glass,LogisticRegression,RandomOverSampler,specificity score,0.6531088053864229
318,glass,LogisticRegression,SMOTE,average precision score,0.543188236025295
319,glass,LogisticRegression,SMOTE,f1 score,0.8378140096618355
320,glass,LogisticRegression,SMOTE,geometric mean score,0.6593509810963681
321,glass,LogisticRegression,SMOTE,precision score,0.6518055555555554
322,glass,LogisticRegression,SMOTE,recall score,0.7362593315220914
323,glass,LogisticRegression,SMOTE,specificity score,0.6565732529345483
324,glass,LogisticRegression,SMOTE2,average precision score,0.5093398643899645
325,glass,LogisticRegression,SMOTE2,f1 score,0.8911533816425119
326,glass,LogisticRegression,SMOTE2,geometric mean score,0.6465656268743445
327,glass,LogisticRegression,SMOTE2,precision score,0.5786111111111109
328,glass,LogisticRegression,SMOTE2,recall score,0.715824899036095
329,glass,LogisticRegression,SMOTE2,specificity score,0.6467689773225566
330,glass,RandomForestClassifier,KMeansSMOTE,average precision score,0.787298556391692
331,glass,RandomForestClassifier,KMeansSMOTE,f1 score,0.6965579710144929
332,glass,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.8002340417983462
333,glass,RandomForestClassifier,KMeansSMOTE,precision score,0.9046527777777778
334,glass,RandomForestClassifier,KMeansSMOTE,recall score,0.7908535217038059
335,glass,RandomForestClassifier,KMeansSMOTE,specificity score,0.7333383736892632
336,glass,RandomForestClassifier,KMeansSMOTE2,average precision score,0.7878588054048958
337,glass,RandomForestClassifier,KMeansSMOTE2,f1 score,0.7039975845410629
338,glass,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.8019980913122902
339,glass,RandomForestClassifier,KMeansSMOTE2,precision score,0.9029861111111113
340,glass,RandomForestClassifier,KMeansSMOTE2,recall score,0.794425218356316
341,glass,RandomForestClassifier,KMeansSMOTE2,specificity score,0.7376922969726312
342,glass,RandomForestClassifier,RandomOverSampler,average precision score,0.7791663942356156
343,glass,RandomForestClassifier,RandomOverSampler,f1 score,0.7460748792270532
344,glass,RandomForestClassifier,RandomOverSampler,geometric mean score,0.8099027423711587
345,glass,RandomForestClassifier,RandomOverSampler,precision score,0.8925694444444442
346,glass,RandomForestClassifier,RandomOverSampler,recall score,0.8136559902668281
