,Dataset,Classifier,Oversampling method,Metric,Mean CV score
366,wine,GradientBoostingClassifier,RandomOverSampler,f1 score,0.9154342305264427
367,wine,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9841016633438131
368,wine,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9211742073204284
369,wine,GradientBoostingClassifier,SMOTE,f1 score,0.9165073897825914
370,wine,GradientBoostingClassifier,SMOTE,geometric mean score,0.9821407004830918
371,wine,GradientBoostingClassifier,SMOTE,roc auc score,0.9137924771927679
372,wine,GradientBoostingClassifier,SMOTE2,f1 score,0.9148419500351271
373,wine,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9818184795388901
374,wine,GradientBoostingClassifier,SMOTE2,roc auc score,0.9009941572597499
375,wine,LogisticRegression,KMeansSMOTE,f1 score,0.9433313045676678
376,wine,LogisticRegression,KMeansSMOTE,geometric mean score,0.9926004204687779
377,wine,LogisticRegression,KMeansSMOTE,roc auc score,0.9262435903947291
378,wine,LogisticRegression,None,f1 score,0.9392143313814372
379,wine,LogisticRegression,None,geometric mean score,0.9899624261943103
380,wine,LogisticRegression,None,roc auc score,0.9252337164809278
381,wine,LogisticRegression,RandomOverSampler,f1 score,0.9431340120046704
382,wine,LogisticRegression,RandomOverSampler,geometric mean score,0.9917594829128644
383,wine,LogisticRegression,RandomOverSampler,roc auc score,0.9322009099662066
384,wine,LogisticRegression,SMOTE,f1 score,0.9349816466803479
385,wine,LogisticRegression,SMOTE,geometric mean score,0.9924468982439997
386,wine,LogisticRegression,SMOTE,roc auc score,0.9176791406723409
387,wine,LogisticRegression,SMOTE2,f1 score,0.9436508346140903
388,wine,LogisticRegression,SMOTE2,geometric mean score,0.9874840247424789
389,wine,LogisticRegression,SMOTE2,roc auc score,0.9314817574048444
