,Dataset,Classifier,Oversampling method,Metric,Mean CV score
36,breast_tissue,LogisticRegression,KMeansSMOTE,f1 score,0.8295108695652175
37,breast_tissue,LogisticRegression,KMeansSMOTE,geometric mean score,0.8905072463768113
38,breast_tissue,LogisticRegression,KMeansSMOTE,precision score,0.7167455716958614
39,breast_tissue,LogisticRegression,KMeansSMOTE,recall score,0.7823101223223691
40,breast_tissue,LogisticRegression,KMeansSMOTE,roc auc score,0.7061743216077585
41,breast_tissue,LogisticRegression,KMeansSMOTE,specificity score,0.7488888888888893
42,breast_tissue,LogisticRegression,None,f1 score,0.8818719806763287
43,breast_tissue,LogisticRegression,None,geometric mean score,0.8955339170692431
44,breast_tissue,LogisticRegression,None,precision score,0.6877719745053474
45,breast_tissue,LogisticRegression,None,recall score,0.7525196590428278
46,breast_tissue,LogisticRegression,None,roc auc score,0.7533113849657971
47,breast_tissue,LogisticRegression,None,specificity score,0.6530555555555551
48,breast_tissue,LogisticRegression,RandomOverSampler,f1 score,0.8203502415458936
49,breast_tissue,LogisticRegression,RandomOverSampler,geometric mean score,0.8959309581320452
50,breast_tissue,LogisticRegression,RandomOverSampler,precision score,0.7283662628036635
51,breast_tissue,LogisticRegression,RandomOverSampler,recall score,0.7933938661915372
52,breast_tissue,LogisticRegression,RandomOverSampler,roc auc score,0.6995255422395512
53,breast_tissue,LogisticRegression,RandomOverSampler,specificity score,0.7761111111111112
54,breast_tissue,LogisticRegression,RandomUnderSampler,f1 score,0.8016183574879229
55,breast_tissue,LogisticRegression,RandomUnderSampler,geometric mean score,0.8868604066022542
56,breast_tissue,LogisticRegression,RandomUnderSampler,precision score,0.7243796066837705
57,breast_tissue,LogisticRegression,RandomUnderSampler,recall score,0.7899794302326383
58,breast_tissue,LogisticRegression,RandomUnderSampler,roc auc score,0.6838900125047825
59,breast_tissue,LogisticRegression,RandomUnderSampler,specificity score,0.787777777777778
60,breast_tissue,LogisticRegression,SMOTE,f1 score,0.8225301932367155
61,breast_tissue,LogisticRegression,SMOTE,geometric mean score,0.8951957528180357
62,breast_tissue,LogisticRegression,SMOTE,precision score,0.7310745712085116
63,breast_tissue,LogisticRegression,SMOTE,recall score,0.7955420033769707
64,breast_tissue,LogisticRegression,SMOTE,roc auc score,0.7027455528504288
65,breast_tissue,LogisticRegression,SMOTE,specificity score,0.7777777777777781
66,breast_tissue,LogisticRegression,SMOTE2,f1 score,0.8142753623188406
67,breast_tissue,LogisticRegression,SMOTE2,geometric mean score,0.8951494565217388
68,breast_tissue,LogisticRegression,SMOTE2,precision score,0.7334479814412427
69,breast_tissue,LogisticRegression,SMOTE2,recall score,0.7985291172252593
70,breast_tissue,LogisticRegression,SMOTE2,roc auc score,0.694408658879247
71,breast_tissue,LogisticRegression,SMOTE2,specificity score,0.7902777777777779
72,ecoli,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9707032474804034
73,ecoli,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.957077449394589
74,ecoli,GradientBoostingClassifier,KMeansSMOTE,precision score,0.8010883541273729
75,ecoli,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8670114709069696
76,ecoli,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.837553537006559
77,ecoli,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.7783115468409584
78,ecoli,GradientBoostingClassifier,None,f1 score,0.973061963419186
79,ecoli,GradientBoostingClassifier,None,geometric mean score,0.9550487341633184
80,ecoli,GradientBoostingClassifier,None,precision score,0.798264849570659
81,ecoli,GradientBoostingClassifier,None,recall score,0.8608254586604375
82,ecoli,GradientBoostingClassifier,None,roc auc score,0.8471651813329529
83,ecoli,GradientBoostingClassifier,None,specificity score,0.7655119825708065
84,ecoli,GradientBoostingClassifier,RandomOverSampler,f1 score,0.9642635311683461
85,ecoli,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9589136078968105
86,ecoli,GradientBoostingClassifier,RandomOverSampler,precision score,0.8004011123116167
87,ecoli,GradientBoostingClassifier,RandomOverSampler,recall score,0.8760256032812954
88,ecoli,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.8123149210451135
89,ecoli,GradientBoostingClassifier,RandomOverSampler,specificity score,0.7993355119825709
90,ecoli,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.8758559163867119
91,ecoli,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.9415017480427537
92,ecoli,GradientBoostingClassifier,RandomUnderSampler,precision score,0.6917851440417637
93,ecoli,GradientBoostingClassifier,RandomUnderSampler,recall score,0.8740115173791552
94,ecoli,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.5806208484735985
95,ecoli,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.8755882352941178
96,ecoli,GradientBoostingClassifier,SMOTE,f1 score,0.9598324001493093
97,ecoli,GradientBoostingClassifier,SMOTE,geometric mean score,0.9596027453908027
98,ecoli,GradientBoostingClassifier,SMOTE,precision score,0.7953671355505126
99,ecoli,GradientBoostingClassifier,SMOTE,recall score,0.8779068059624723
100,ecoli,GradientBoostingClassifier,SMOTE,roc auc score,0.7945047116482874
101,ecoli,GradientBoostingClassifier,SMOTE,specificity score,0.8062636165577344
102,ecoli,GradientBoostingClassifier,SMOTE2,f1 score,0.9633478910041058
103,ecoli,GradientBoostingClassifier,SMOTE2,geometric mean score,0.959011780075972
104,ecoli,GradientBoostingClassifier,SMOTE2,precision score,0.8002525473707268
105,ecoli,GradientBoostingClassifier,SMOTE2,recall score,0.877210265108697
106,ecoli,GradientBoostingClassifier,SMOTE2,roc auc score,0.8088764789562005
107,ecoli,GradientBoostingClassifier,SMOTE2,specificity score,0.8021895424836604
108,ecoli,LogisticRegression,KMeansSMOTE,f1 score,0.8786420306084358
109,ecoli,LogisticRegression,KMeansSMOTE,geometric mean score,0.9340445073886217
110,ecoli,LogisticRegression,KMeansSMOTE,precision score,0.7001709923660276
111,ecoli,LogisticRegression,KMeansSMOTE,recall score,0.8806347407132031
112,ecoli,LogisticRegression,KMeansSMOTE,roc auc score,0.5888604099455836
113,ecoli,LogisticRegression,KMeansSMOTE,specificity score,0.8866666666666672
114,ecoli,LogisticRegression,None,f1 score,0.9966879432624097
115,ecoli,LogisticRegression,None,geometric mean score,0.9349338598199014
116,ecoli,LogisticRegression,None,precision score,0.2522959655396727
117,ecoli,LogisticRegression,None,recall score,0.3734617467709141
118,ecoli,LogisticRegression,None,roc auc score,0.8826666666666663
119,ecoli,LogisticRegression,None,specificity score,0.15100217864923757
120,ecoli,LogisticRegression,RandomOverSampler,f1 score,0.8792388951101152
121,ecoli,LogisticRegression,RandomOverSampler,geometric mean score,0.9347105250959412
122,ecoli,LogisticRegression,RandomOverSampler,precision score,0.7100898778736098
123,ecoli,LogisticRegression,RandomOverSampler,recall score,0.8936288348063378
124,ecoli,LogisticRegression,RandomOverSampler,roc auc score,0.585781780222757
125,ecoli,LogisticRegression,RandomOverSampler,specificity score,0.9098583877995646
126,ecoli,LogisticRegression,RandomUnderSampler,f1 score,0.8553030981709591
127,ecoli,LogisticRegression,RandomUnderSampler,geometric mean score,0.9303027492943179
128,ecoli,LogisticRegression,RandomUnderSampler,precision score,0.6816657968653362
129,ecoli,LogisticRegression,RandomUnderSampler,recall score,0.8860080107346762
130,ecoli,LogisticRegression,RandomUnderSampler,roc auc score,0.5451454478900217
131,ecoli,LogisticRegression,RandomUnderSampler,specificity score,0.9194662309368198
132,ecoli,LogisticRegression,SMOTE,f1 score,0.88212616648003
133,ecoli,LogisticRegression,SMOTE,geometric mean score,0.9351428027724712
134,ecoli,LogisticRegression,SMOTE,precision score,0.7122823791687826
135,ecoli,LogisticRegression,SMOTE,recall score,0.8930152232453478
136,ecoli,LogisticRegression,SMOTE,roc auc score,0.5904605569293936
137,ecoli,LogisticRegression,SMOTE,specificity score,0.9056427015250549
138,ecoli,LogisticRegression,SMOTE2,f1 score,0.8482183650615899
139,ecoli,LogisticRegression,SMOTE2,geometric mean score,0.9298856904463912
140,ecoli,LogisticRegression,SMOTE2,precision score,0.6735153031707803
141,ecoli,LogisticRegression,SMOTE2,recall score,0.882864257201519
142,ecoli,LogisticRegression,SMOTE2,roc auc score,0.5349541467466908
143,ecoli,LogisticRegression,SMOTE2,specificity score,0.9205882352941182
144,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9472406046991683
145,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.8839745730405264
146,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,precision score,0.54501181651672
147,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,recall score,0.6763981963884279
148,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.6305265991760909
149,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.4863383838383838
150,eucalyptus,GradientBoostingClassifier,None,f1 score,0.952389350980511
151,eucalyptus,GradientBoostingClassifier,None,geometric mean score,0.8852190808155933
152,eucalyptus,GradientBoostingClassifier,None,precision score,0.5371336175801071
153,eucalyptus,GradientBoostingClassifier,None,recall score,0.663879555584997
154,eucalyptus,GradientBoostingClassifier,None,roc auc score,0.6465732699743922
155,eucalyptus,GradientBoostingClassifier,None,specificity score,0.4662720959595957
156,eucalyptus,GradientBoostingClassifier,RandomOverSampler,f1 score,0.8912855928601785
157,eucalyptus,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.8815722474847127
158,eucalyptus,GradientBoostingClassifier,RandomOverSampler,precision score,0.5522121103660379
159,eucalyptus,GradientBoostingClassifier,RandomOverSampler,recall score,0.7369334785385137
160,eucalyptus,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.5075601144353681
161,eucalyptus,GradientBoostingClassifier,RandomOverSampler,specificity score,0.6122916666666666
162,eucalyptus,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.7616194118956551
163,eucalyptus,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.8697209851612476
164,eucalyptus,GradientBoostingClassifier,RandomUnderSampler,precision score,0.5158556419752913
165,eucalyptus,GradientBoostingClassifier,RandomUnderSampler,recall score,0.7817424315529713
166,eucalyptus,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.381114899321398
167,eucalyptus,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.8054829545454547
168,eucalyptus,GradientBoostingClassifier,SMOTE,f1 score,0.9089454192216624
169,eucalyptus,GradientBoostingClassifier,SMOTE,geometric mean score,0.8785197372455658
170,eucalyptus,GradientBoostingClassifier,SMOTE,precision score,0.5468271666776406
171,eucalyptus,GradientBoostingClassifier,SMOTE,recall score,0.7163329087485194
172,eucalyptus,GradientBoostingClassifier,SMOTE,roc auc score,0.533096903909562
173,eucalyptus,GradientBoostingClassifier,SMOTE,specificity score,0.5678314393939393
174,eucalyptus,GradientBoostingClassifier,SMOTE2,f1 score,0.909133325238297
175,eucalyptus,GradientBoostingClassifier,SMOTE2,geometric mean score,0.8797962824085062
176,eucalyptus,GradientBoostingClassifier,SMOTE2,precision score,0.5497352704470974
177,eucalyptus,GradientBoostingClassifier,SMOTE2,recall score,0.718667741105014
178,eucalyptus,GradientBoostingClassifier,SMOTE2,roc auc score,0.5349874935787269
179,eucalyptus,GradientBoostingClassifier,SMOTE2,specificity score,0.5715340909090909
180,eucalyptus,LogisticRegression,KMeansSMOTE,f1 score,0.8900874263857688
181,eucalyptus,LogisticRegression,KMeansSMOTE,geometric mean score,0.8300269895850007
182,eucalyptus,LogisticRegression,KMeansSMOTE,precision score,0.47993064202662894
183,eucalyptus,LogisticRegression,KMeansSMOTE,recall score,0.6692670553580673
184,eucalyptus,LogisticRegression,KMeansSMOTE,roc auc score,0.49752967802228865
185,eucalyptus,LogisticRegression,KMeansSMOTE,specificity score,0.5217708333333333
186,eucalyptus,LogisticRegression,None,f1 score,0.9910453726752063
187,eucalyptus,LogisticRegression,None,geometric mean score,0.859401026958002
188,eucalyptus,LogisticRegression,None,precision score,0.2895720900576505
189,eucalyptus,LogisticRegression,None,recall score,0.41696579997041966
190,eucalyptus,LogisticRegression,None,roc auc score,0.8050522348022346
191,eucalyptus,LogisticRegression,None,specificity score,0.18063131313131314
192,eucalyptus,LogisticRegression,RandomOverSampler,f1 score,0.770146823710359
193,eucalyptus,LogisticRegression,RandomOverSampler,geometric mean score,0.8879997302804625
194,eucalyptus,LogisticRegression,RandomOverSampler,precision score,0.528285607413451
195,eucalyptus,LogisticRegression,RandomOverSampler,recall score,0.7913949386422279
196,eucalyptus,LogisticRegression,RandomOverSampler,roc auc score,0.392012038342967
197,eucalyptus,LogisticRegression,RandomOverSampler,specificity score,0.8153093434343442
198,eucalyptus,LogisticRegression,RandomUnderSampler,f1 score,0.686523586910327
199,eucalyptus,LogisticRegression,RandomUnderSampler,geometric mean score,0.8305853299171666
200,eucalyptus,LogisticRegression,RandomUnderSampler,precision score,0.46125532932909086
201,eucalyptus,LogisticRegression,RandomUnderSampler,recall score,0.7485745001485707
202,eucalyptus,LogisticRegression,RandomUnderSampler,roc auc score,0.32198013022892086
203,eucalyptus,LogisticRegression,RandomUnderSampler,specificity score,0.8194002525252528
204,eucalyptus,LogisticRegression,SMOTE,f1 score,0.7769236840507557
205,eucalyptus,LogisticRegression,SMOTE,geometric mean score,0.883311426909493
206,eucalyptus,LogisticRegression,SMOTE,precision score,0.5277307171071525
207,eucalyptus,LogisticRegression,SMOTE,recall score,0.7872140427460573
208,eucalyptus,LogisticRegression,SMOTE,roc auc score,0.3952045181653318
209,eucalyptus,LogisticRegression,SMOTE,specificity score,0.7996843434343442
210,eucalyptus,LogisticRegression,SMOTE2,f1 score,0.7806751259789938
211,eucalyptus,LogisticRegression,SMOTE2,geometric mean score,0.8854540922168684
212,eucalyptus,LogisticRegression,SMOTE2,precision score,0.5309770509001747
213,eucalyptus,LogisticRegression,SMOTE2,recall score,0.7884861181896354
214,eucalyptus,LogisticRegression,SMOTE2,roc auc score,0.39932504892442056
215,eucalyptus,LogisticRegression,SMOTE2,specificity score,0.7988794191919196
216,glass,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.884375
217,glass,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9160767663043479
218,glass,GradientBoostingClassifier,KMeansSMOTE,precision score,0.772434737414473
219,glass,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8286744352381791
220,glass,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.773457333175007
221,glass,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.7807004830917874
222,glass,GradientBoostingClassifier,None,f1 score,0.8936805555555553
223,glass,GradientBoostingClassifier,None,geometric mean score,0.918293012781804
224,glass,GradientBoostingClassifier,None,precision score,0.772952867046885
225,glass,GradientBoostingClassifier,None,recall score,0.827182113085742
226,glass,GradientBoostingClassifier,None,roc auc score,0.7852354252902424
227,glass,GradientBoostingClassifier,None,specificity score,0.7694867149758451
228,glass,GradientBoostingClassifier,RandomOverSampler,f1 score,0.882986111111111
229,glass,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9164749396135263
230,glass,GradientBoostingClassifier,RandomOverSampler,precision score,0.77777270375291
231,glass,GradientBoostingClassifier,RandomOverSampler,recall score,0.8337664585178102
232,glass,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.7731311076723086
233,glass,GradientBoostingClassifier,RandomOverSampler,specificity score,0.7915096618357488
234,glass,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.7993749999999998
235,glass,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.9015247584541061
236,glass,GradientBoostingClassifier,RandomUnderSampler,precision score,0.7566907386743634
237,glass,GradientBoostingClassifier,RandomUnderSampler,recall score,0.8261785906890016
238,glass,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.6826035539886699
239,glass,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.8579830917874396
240,glass,GradientBoostingClassifier,SMOTE,f1 score,0.862013888888889
241,glass,GradientBoostingClassifier,SMOTE,geometric mean score,0.9134634158615142
242,glass,GradientBoostingClassifier,SMOTE,precision score,0.7732687912128583
243,glass,GradientBoostingClassifier,SMOTE,recall score,0.8335827708254406
244,glass,GradientBoostingClassifier,SMOTE,roc auc score,0.7470779200529576
245,glass,GradientBoostingClassifier,SMOTE,specificity score,0.8099939613526569
246,glass,GradientBoostingClassifier,SMOTE2,f1 score,0.8431944444444445
247,glass,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9073367678140094
248,glass,GradientBoostingClassifier,SMOTE2,precision score,0.7598064232970165
249,glass,GradientBoostingClassifier,SMOTE2,recall score,0.8243216655985584
250,glass,GradientBoostingClassifier,SMOTE2,roc auc score,0.7230424432131193
251,glass,GradientBoostingClassifier,SMOTE2,specificity score,0.810144927536232
252,glass,LogisticRegression,KMeansSMOTE,f1 score,0.7186805555555558
253,glass,LogisticRegression,KMeansSMOTE,geometric mean score,0.8157779790660225
254,glass,LogisticRegression,KMeansSMOTE,precision score,0.6285603773794161
255,glass,LogisticRegression,KMeansSMOTE,recall score,0.7138487375708881
256,glass,LogisticRegression,KMeansSMOTE,roc auc score,0.5687211615410064
257,glass,LogisticRegression,KMeansSMOTE,specificity score,0.7292874396135267
258,glass,LogisticRegression,None,f1 score,0.8380555555555549
259,glass,LogisticRegression,None,geometric mean score,0.8190438808373589
260,glass,LogisticRegression,None,precision score,0.5079117842333152
261,glass,LogisticRegression,None,recall score,0.6150328744474283
262,glass,LogisticRegression,None,roc auc score,0.5842328154463875
263,glass,LogisticRegression,None,specificity score,0.46324275362318856
264,glass,LogisticRegression,RandomOverSampler,f1 score,0.6401388888888888
265,glass,LogisticRegression,RandomOverSampler,geometric mean score,0.8199330716586153
266,glass,LogisticRegression,RandomOverSampler,precision score,0.6538146717205348
267,glass,LogisticRegression,RandomOverSampler,recall score,0.7318058649631837
268,glass,LogisticRegression,RandomOverSampler,roc auc score,0.5373565498831042
269,glass,LogisticRegression,RandomOverSampler,specificity score,0.8437801932367149
270,glass,LogisticRegression,RandomUnderSampler,f1 score,0.602638888888889
271,glass,LogisticRegression,RandomUnderSampler,geometric mean score,0.81575042773752
272,glass,LogisticRegression,RandomUnderSampler,precision score,0.6546327537499894
273,glass,LogisticRegression,RandomUnderSampler,recall score,0.7256799099378471
274,glass,LogisticRegression,RandomUnderSampler,roc auc score,0.5236469418921746
275,glass,LogisticRegression,RandomUnderSampler,specificity score,0.8820772946859902
276,glass,LogisticRegression,SMOTE,f1 score,0.6511805555555555
277,glass,LogisticRegression,SMOTE,geometric mean score,0.820355902777778
278,glass,LogisticRegression,SMOTE,precision score,0.6566228728345272
279,glass,LogisticRegression,SMOTE,recall score,0.7358000950494931
280,glass,LogisticRegression,SMOTE,roc auc score,0.5434819397023442
281,glass,LogisticRegression,SMOTE,specificity score,0.8383091787439615
282,glass,LogisticRegression,SMOTE2,f1 score,0.5786111111111109
283,glass,LogisticRegression,SMOTE2,geometric mean score,0.8150686896135265
284,glass,LogisticRegression,SMOTE2,precision score,0.6456023578383041
285,glass,LogisticRegression,SMOTE2,recall score,0.7143572189762455
286,glass,LogisticRegression,SMOTE2,roc auc score,0.5092393373619775
287,glass,LogisticRegression,SMOTE2,specificity score,0.88832729468599
288,haberman,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.8211555555555554
289,haberman,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.6295950617283951
290,haberman,GradientBoostingClassifier,KMeansSMOTE,precision score,0.3461085648419225
291,haberman,GradientBoostingClassifier,KMeansSMOTE,recall score,0.5041568154046132
292,haberman,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.39339697918770616
293,haberman,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.31617283950617286
294,haberman,GradientBoostingClassifier,None,f1 score,0.8380000000000006
295,haberman,GradientBoostingClassifier,None,geometric mean score,0.627601646090535
296,haberman,GradientBoostingClassifier,None,precision score,0.3318281201586105
297,haberman,GradientBoostingClassifier,None,recall score,0.48831911372729303
298,haberman,GradientBoostingClassifier,None,roc auc score,0.3971872738969523
299,haberman,GradientBoostingClassifier,None,specificity score,0.291604938271605
300,haberman,GradientBoostingClassifier,RandomOverSampler,f1 score,0.7421777777777782
301,haberman,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.6239786008230452
302,haberman,GradientBoostingClassifier,RandomOverSampler,precision score,0.3848071171301904
303,haberman,GradientBoostingClassifier,RandomOverSampler,recall score,0.5481975418931627
304,haberman,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.36662377175057737
305,haberman,GradientBoostingClassifier,RandomOverSampler,specificity score,0.41172839506172826
306,haberman,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.6090222222222224
307,haberman,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.6380230452674899
308,haberman,GradientBoostingClassifier,RandomUnderSampler,precision score,0.43791773688353247
309,haberman,GradientBoostingClassifier,RandomUnderSampler,recall score,0.5940270400349469
310,haberman,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.35192554641190954
311,haberman,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.5860493827160493
312,haberman,GradientBoostingClassifier,SMOTE,f1 score,0.7704888888888887
313,haberman,GradientBoostingClassifier,SMOTE,geometric mean score,0.6405530864197527
314,haberman,GradientBoostingClassifier,SMOTE,precision score,0.3919867983162623
315,haberman,GradientBoostingClassifier,SMOTE,recall score,0.5521269828931151
316,haberman,GradientBoostingClassifier,SMOTE,roc auc score,0.38915012866578796
317,haberman,GradientBoostingClassifier,SMOTE,specificity score,0.4014814814814816
318,haberman,GradientBoostingClassifier,SMOTE2,f1 score,0.7634222222222223
319,haberman,GradientBoostingClassifier,SMOTE2,geometric mean score,0.6435119341563784
320,haberman,GradientBoostingClassifier,SMOTE2,precision score,0.3924368182956327
321,haberman,GradientBoostingClassifier,SMOTE2,recall score,0.5531308186815012
322,haberman,GradientBoostingClassifier,SMOTE2,roc auc score,0.3850500115865978
323,haberman,GradientBoostingClassifier,SMOTE2,specificity score,0.4069135802469136
324,haberman,LogisticRegression,KMeansSMOTE,f1 score,0.7791111111111111
325,haberman,LogisticRegression,KMeansSMOTE,geometric mean score,0.6556781893004116
326,haberman,LogisticRegression,KMeansSMOTE,precision score,0.41579714823545694
327,haberman,LogisticRegression,KMeansSMOTE,recall score,0.5639421581752644
328,haberman,LogisticRegression,KMeansSMOTE,roc auc score,0.4546977612922531
329,haberman,LogisticRegression,KMeansSMOTE,specificity score,0.4377777777777779
330,haberman,LogisticRegression,None,f1 score,0.9563999999999995
331,haberman,LogisticRegression,None,geometric mean score,0.6840320987654325
332,haberman,LogisticRegression,None,precision score,0.23527053026208347
333,haberman,LogisticRegression,None,recall score,0.3727212104425541
334,haberman,LogisticRegression,None,roc auc score,0.5863212671401525
335,haberman,LogisticRegression,None,specificity score,0.1544444444444445
336,haberman,LogisticRegression,RandomOverSampler,f1 score,0.8030222222222223
337,haberman,LogisticRegression,RandomOverSampler,geometric mean score,0.688621399176955
338,haberman,LogisticRegression,RandomOverSampler,precision score,0.49055442499262947
339,haberman,LogisticRegression,RandomOverSampler,recall score,0.6324869455430246
340,haberman,LogisticRegression,RandomOverSampler,roc auc score,0.4873457443716259
341,haberman,LogisticRegression,RandomOverSampler,specificity score,0.5044444444444444
342,haberman,LogisticRegression,RandomUnderSampler,f1 score,0.7863111111111111
343,haberman,LogisticRegression,RandomUnderSampler,geometric mean score,0.6854790123456784
344,haberman,LogisticRegression,RandomUnderSampler,precision score,0.49016107038604695
345,haberman,LogisticRegression,RandomUnderSampler,recall score,0.6338023898971995
346,haberman,LogisticRegression,RandomUnderSampler,roc auc score,0.4762349282496489
347,haberman,LogisticRegression,RandomUnderSampler,specificity score,0.5179012345679013
348,haberman,LogisticRegression,SMOTE,f1 score,0.7979555555555554
349,haberman,LogisticRegression,SMOTE,geometric mean score,0.6877111111111109
350,haberman,LogisticRegression,SMOTE,precision score,0.49142701758485613
351,haberman,LogisticRegression,SMOTE,recall score,0.6342234346895306
352,haberman,LogisticRegression,SMOTE,roc auc score,0.48339622773557717
353,haberman,LogisticRegression,SMOTE,specificity score,0.5102469135802471
354,haberman,LogisticRegression,SMOTE2,f1 score,0.7557777777777774
355,haberman,LogisticRegression,SMOTE2,geometric mean score,0.679888888888889
356,haberman,LogisticRegression,SMOTE2,precision score,0.4894861850627118
357,haberman,LogisticRegression,SMOTE2,recall score,0.635148121448007
358,haberman,LogisticRegression,SMOTE2,roc auc score,0.457863144985962
359,haberman,LogisticRegression,SMOTE2,specificity score,0.5418518518518519
360,heart,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.8306666666666671
