,Dataset,Classifier,Oversampling method,Metric,Std CV score
0,breast_tissue,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.03132274640013259
1,breast_tissue,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.024523445323688452
2,breast_tissue,GradientBoostingClassifier,KMeansSMOTE,precision score,0.046010260618953434
3,breast_tissue,GradientBoostingClassifier,KMeansSMOTE,recall score,0.03765882224309556
4,breast_tissue,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.044454251467590584
5,breast_tissue,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.06252322177403459
6,breast_tissue,GradientBoostingClassifier,None,f1 score,0.025405200844124138
7,breast_tissue,GradientBoostingClassifier,None,geometric mean score,0.026067167542156305
8,breast_tissue,GradientBoostingClassifier,None,precision score,0.045458669174235355
9,breast_tissue,GradientBoostingClassifier,None,recall score,0.03699425961313609
10,breast_tissue,GradientBoostingClassifier,None,roc auc score,0.04460041308217096
11,breast_tissue,GradientBoostingClassifier,None,specificity score,0.058122514669962856
12,breast_tissue,GradientBoostingClassifier,RandomOverSampler,f1 score,0.033728211601697124
13,breast_tissue,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.026170266822363168
14,breast_tissue,GradientBoostingClassifier,RandomOverSampler,precision score,0.04958916150665583
15,breast_tissue,GradientBoostingClassifier,RandomOverSampler,recall score,0.04041206926669563
16,breast_tissue,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.050724667963287874
17,breast_tissue,GradientBoostingClassifier,RandomOverSampler,specificity score,0.0653799317699184
18,breast_tissue,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.04964257250623179
19,breast_tissue,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.027137277542133232
20,breast_tissue,GradientBoostingClassifier,RandomUnderSampler,precision score,0.04268497041459389
21,breast_tissue,GradientBoostingClassifier,RandomUnderSampler,recall score,0.03711937241450463
22,breast_tissue,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.044059480717692404
23,breast_tissue,GradientBoostingClassifier,RandomUnderSampler,specificity score,0.07032771611762313
24,breast_tissue,GradientBoostingClassifier,SMOTE,f1 score,0.03609240698289558
25,breast_tissue,GradientBoostingClassifier,SMOTE,geometric mean score,0.026983755793314478
26,breast_tissue,GradientBoostingClassifier,SMOTE,precision score,0.04713734694119474
27,breast_tissue,GradientBoostingClassifier,SMOTE,recall score,0.03926781618841074
28,breast_tissue,GradientBoostingClassifier,SMOTE,roc auc score,0.04536079604535997
29,breast_tissue,GradientBoostingClassifier,SMOTE,specificity score,0.065260612161458
30,breast_tissue,GradientBoostingClassifier,SMOTE2,f1 score,0.033388846905768474
31,breast_tissue,GradientBoostingClassifier,SMOTE2,geometric mean score,0.025225301341578393
32,breast_tissue,GradientBoostingClassifier,SMOTE2,precision score,0.04439133726889415
33,breast_tissue,GradientBoostingClassifier,SMOTE2,recall score,0.036850748972309215
34,breast_tissue,GradientBoostingClassifier,SMOTE2,roc auc score,0.04178033388058789
35,breast_tissue,GradientBoostingClassifier,SMOTE2,specificity score,0.06798179080300207
36,breast_tissue,LogisticRegression,KMeansSMOTE,f1 score,0.032113238814221325
37,breast_tissue,LogisticRegression,KMeansSMOTE,geometric mean score,0.019419587188432775
38,breast_tissue,LogisticRegression,KMeansSMOTE,precision score,0.039370291924701865
39,breast_tissue,LogisticRegression,KMeansSMOTE,recall score,0.03305160895139431
40,breast_tissue,LogisticRegression,KMeansSMOTE,roc auc score,0.04188299619857835
41,breast_tissue,LogisticRegression,KMeansSMOTE,specificity score,0.060770913094086915
42,breast_tissue,LogisticRegression,None,f1 score,0.017686474810855935
43,breast_tissue,LogisticRegression,None,geometric mean score,0.018034763903138483
44,breast_tissue,LogisticRegression,None,precision score,0.03874306447029872
45,breast_tissue,LogisticRegression,None,recall score,0.03126114574400361
46,breast_tissue,LogisticRegression,None,roc auc score,0.03559012526863959
47,breast_tissue,LogisticRegression,None,specificity score,0.04646350276736188
48,breast_tissue,LogisticRegression,RandomOverSampler,f1 score,0.028317849007087673
49,breast_tissue,LogisticRegression,RandomOverSampler,geometric mean score,0.017604789832815035
50,breast_tissue,LogisticRegression,RandomOverSampler,precision score,0.03413285420785252
51,breast_tissue,LogisticRegression,RandomOverSampler,recall score,0.02777868337059075
52,breast_tissue,LogisticRegression,RandomOverSampler,roc auc score,0.036781350017469176
53,breast_tissue,LogisticRegression,RandomOverSampler,specificity score,0.04651798772992765
54,breast_tissue,LogisticRegression,RandomUnderSampler,f1 score,0.04257255937235433
55,breast_tissue,LogisticRegression,RandomUnderSampler,geometric mean score,0.025274200685040743
56,breast_tissue,LogisticRegression,RandomUnderSampler,precision score,0.03844115776568421
57,breast_tissue,LogisticRegression,RandomUnderSampler,recall score,0.032208988416529576
58,breast_tissue,LogisticRegression,RandomUnderSampler,roc auc score,0.04846901913188332
59,breast_tissue,LogisticRegression,RandomUnderSampler,specificity score,0.04907804443630047
60,breast_tissue,LogisticRegression,SMOTE,f1 score,0.02662321381709353
61,breast_tissue,LogisticRegression,SMOTE,geometric mean score,0.01717805331598616
62,breast_tissue,LogisticRegression,SMOTE,precision score,0.03342415489940464
63,breast_tissue,LogisticRegression,SMOTE,recall score,0.027458331702449112
64,breast_tissue,LogisticRegression,SMOTE,roc auc score,0.03588186033718841
65,breast_tissue,LogisticRegression,SMOTE,specificity score,0.04414178653914779
66,breast_tissue,LogisticRegression,SMOTE2,f1 score,0.028001676472054406
67,breast_tissue,LogisticRegression,SMOTE2,geometric mean score,0.01789632848200671
68,breast_tissue,LogisticRegression,SMOTE2,precision score,0.03178321084033502
69,breast_tissue,LogisticRegression,SMOTE2,recall score,0.026365628270276824
70,breast_tissue,LogisticRegression,SMOTE2,roc auc score,0.03609850656539492
71,breast_tissue,LogisticRegression,SMOTE2,specificity score,0.042408289582520034
72,ecoli,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.0073841133656210615
73,ecoli,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.009143403466601304
74,ecoli,GradientBoostingClassifier,KMeansSMOTE,precision score,0.024097177945107958
75,ecoli,GradientBoostingClassifier,KMeansSMOTE,recall score,0.019675485194621048
76,ecoli,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.0331740537003091
77,ecoli,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.03545350059172518
78,ecoli,GradientBoostingClassifier,None,f1 score,0.0067585674346503566
79,ecoli,GradientBoostingClassifier,None,geometric mean score,0.009598710846666535
80,ecoli,GradientBoostingClassifier,None,precision score,0.026093005342919137
81,ecoli,GradientBoostingClassifier,None,recall score,0.019136527101910474
82,ecoli,GradientBoostingClassifier,None,roc auc score,0.03293665325022706
83,ecoli,GradientBoostingClassifier,None,specificity score,0.032408526671205466
84,ecoli,GradientBoostingClassifier,RandomOverSampler,f1 score,0.008894505250356186
85,ecoli,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.009167156782347361
86,ecoli,GradientBoostingClassifier,RandomOverSampler,precision score,0.02996820239564041
87,ecoli,GradientBoostingClassifier,RandomOverSampler,recall score,0.02053546233890059
88,ecoli,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.039981622109213535
89,ecoli,GradientBoostingClassifier,RandomOverSampler,specificity score,0.03480721766087257
90,ecoli,GradientBoostingClassifier,RandomUnderSampler,f1 score,0.02745385208241839
91,ecoli,GradientBoostingClassifier,RandomUnderSampler,geometric mean score,0.015307873407382228
92,ecoli,GradientBoostingClassifier,RandomUnderSampler,precision score,0.04275373686163215
93,ecoli,GradientBoostingClassifier,RandomUnderSampler,recall score,0.023352116654539352
94,ecoli,GradientBoostingClassifier,RandomUnderSampler,roc auc score,0.05460347989134102
