,Dataset,Classifier,Oversampling method,Metric,Mean CV score
59,biddings_scaled,LogisticRegression,RandomUnderSampler,specificity score,0.5024271941305983
60,biddings_scaled,LogisticRegression,SMOTE,f1 score,0.6666666666666666
61,biddings_scaled,LogisticRegression,SMOTE,geometric mean score,0.3333333333333333
62,biddings_scaled,LogisticRegression,SMOTE,precision score,0.001272001272001272
63,biddings_scaled,LogisticRegression,SMOTE,recall score,0.0
64,biddings_scaled,LogisticRegression,SMOTE,roc auc score,0.0025391578260257684
65,biddings_scaled,LogisticRegression,SMOTE,specificity score,0.4956687181357294
66,biddings_scaled,LogisticRegression,SMOTE2,f1 score,0.3333333333333333
67,biddings_scaled,LogisticRegression,SMOTE2,geometric mean score,0.6666656647570269
68,biddings_scaled,LogisticRegression,SMOTE2,precision score,0.000636000636000636
69,biddings_scaled,LogisticRegression,SMOTE2,recall score,0.0
70,biddings_scaled,LogisticRegression,SMOTE2,roc auc score,0.0012695789130128842
71,biddings_scaled,LogisticRegression,SMOTE2,specificity score,0.4978264725089537
