,Dataset,Classifier,Oversampling method,Metric,Mean CV score
182,iris,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9266196061231954
183,iris,GradientBoostingClassifier,None,f1 score,0.9770529691377444
184,iris,GradientBoostingClassifier,None,geometric mean score,0.9451274634142235
185,iris,GradientBoostingClassifier,None,roc auc score,0.9241532111568004
186,iris,GradientBoostingClassifier,RandomOverSampler,f1 score,0.971590035301108
187,iris,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9425329296456656
188,iris,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9222060864611971
189,iris,GradientBoostingClassifier,SMOTE,f1 score,0.9791764968019292
190,iris,GradientBoostingClassifier,SMOTE,geometric mean score,0.9456100407815111
191,iris,GradientBoostingClassifier,SMOTE,roc auc score,0.9243648513684406
192,iris,GradientBoostingClassifier,SMOTE2,f1 score,0.9802937462863934
193,iris,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9490879894291957
194,iris,GradientBoostingClassifier,SMOTE2,roc auc score,0.9299583153750925
195,iris,LogisticRegression,KMeansSMOTE,f1 score,0.7951430393904441
196,iris,LogisticRegression,KMeansSMOTE,geometric mean score,0.7368315915278868
197,iris,LogisticRegression,KMeansSMOTE,roc auc score,0.6566447619017678
198,iris,LogisticRegression,None,f1 score,0.7918396770472894
199,iris,LogisticRegression,None,geometric mean score,0.42657728871588957
200,iris,LogisticRegression,None,roc auc score,0.2904932170759257
201,iris,LogisticRegression,RandomOverSampler,f1 score,0.7869711387228688
202,iris,LogisticRegression,RandomOverSampler,geometric mean score,0.7331855191856314
203,iris,LogisticRegression,RandomOverSampler,roc auc score,0.6525393574547603
204,iris,LogisticRegression,SMOTE,f1 score,0.7939295638041314
205,iris,LogisticRegression,SMOTE,geometric mean score,0.7322595530749253
206,iris,LogisticRegression,SMOTE,roc auc score,0.6504651423535204
207,iris,LogisticRegression,SMOTE2,f1 score,0.7632960225088252
208,iris,LogisticRegression,SMOTE2,geometric mean score,0.6839530434461827
209,iris,LogisticRegression,SMOTE2,roc auc score,0.6020723392065441
210,libra,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9737268518518517
211,libra,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.8735971343572212
212,libra,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.8557628696886731
213,libra,GradientBoostingClassifier,None,f1 score,0.9575665509259259
214,libra,GradientBoostingClassifier,None,geometric mean score,0.8201113951823643
215,libra,GradientBoostingClassifier,None,roc auc score,0.7922846793066728
216,libra,GradientBoostingClassifier,RandomOverSampler,f1 score,0.9722945601851853
217,libra,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.8701062119314213
218,libra,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.8527781300779349
219,libra,GradientBoostingClassifier,SMOTE,f1 score,0.9732060185185185
220,libra,GradientBoostingClassifier,SMOTE,geometric mean score,0.9049444652588162
221,libra,GradientBoostingClassifier,SMOTE,roc auc score,0.8842129272522241
222,libra,GradientBoostingClassifier,SMOTE2,f1 score,0.9691984953703704
223,libra,GradientBoostingClassifier,SMOTE2,geometric mean score,0.8965089367250696
224,libra,GradientBoostingClassifier,SMOTE2,roc auc score,0.8769464452007357
225,libra,LogisticRegression,KMeansSMOTE,f1 score,0.7636284722222222
226,libra,LogisticRegression,KMeansSMOTE,geometric mean score,0.7053741149521484
227,libra,LogisticRegression,KMeansSMOTE,roc auc score,0.5439623416881115
228,libra,LogisticRegression,None,f1 score,0.755859375
229,libra,LogisticRegression,None,geometric mean score,0.41415009838090394
230,libra,LogisticRegression,None,roc auc score,0.3008660953570112
231,libra,LogisticRegression,RandomOverSampler,f1 score,0.7752314814814815
232,libra,LogisticRegression,RandomOverSampler,geometric mean score,0.7191635290587451
233,libra,LogisticRegression,RandomOverSampler,roc auc score,0.5402635639952718
234,libra,LogisticRegression,SMOTE,f1 score,0.7769675925925926
235,libra,LogisticRegression,SMOTE,geometric mean score,0.7413499002302332
236,libra,LogisticRegression,SMOTE,roc auc score,0.5743771702150895
237,libra,LogisticRegression,SMOTE2,f1 score,0.7322916666666666
238,libra,LogisticRegression,SMOTE2,geometric mean score,0.687219001064302
239,libra,LogisticRegression,SMOTE2,roc auc score,0.5122628970102798
240,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.7605008064962755
241,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.6958955387020822
242,liver_disorders,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.6476801094884429
243,liver_disorders,GradientBoostingClassifier,None,f1 score,0.7630728867002855
244,liver_disorders,GradientBoostingClassifier,None,geometric mean score,0.6916968357771335
245,liver_disorders,GradientBoostingClassifier,None,roc auc score,0.6404042696092691
246,liver_disorders,GradientBoostingClassifier,RandomOverSampler,f1 score,0.76386718810093
247,liver_disorders,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.6896808719465906
248,liver_disorders,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.6413763954690755
249,liver_disorders,GradientBoostingClassifier,SMOTE,f1 score,0.7639542796992156
250,liver_disorders,GradientBoostingClassifier,SMOTE,geometric mean score,0.6895705112315225
251,liver_disorders,GradientBoostingClassifier,SMOTE,roc auc score,0.643682681039749
252,liver_disorders,GradientBoostingClassifier,SMOTE2,f1 score,0.7620933161444888
253,liver_disorders,GradientBoostingClassifier,SMOTE2,geometric mean score,0.6950547206433283
254,liver_disorders,GradientBoostingClassifier,SMOTE2,roc auc score,0.651241537952125
255,liver_disorders,LogisticRegression,KMeansSMOTE,f1 score,0.7112121635176006
256,liver_disorders,LogisticRegression,KMeansSMOTE,geometric mean score,0.6661391112112837
257,liver_disorders,LogisticRegression,KMeansSMOTE,roc auc score,0.631088728176655
258,liver_disorders,LogisticRegression,None,f1 score,0.7110393488391888
259,liver_disorders,LogisticRegression,None,geometric mean score,0.6489342847846833
260,liver_disorders,LogisticRegression,None,roc auc score,0.5880822645031195
261,liver_disorders,LogisticRegression,RandomOverSampler,f1 score,0.7098848419210892
262,liver_disorders,LogisticRegression,RandomOverSampler,geometric mean score,0.6618414024091843
263,liver_disorders,LogisticRegression,RandomOverSampler,roc auc score,0.6298875662905606
264,liver_disorders,LogisticRegression,SMOTE,f1 score,0.7111228765213307
265,liver_disorders,LogisticRegression,SMOTE,geometric mean score,0.6633760145894947
266,liver_disorders,LogisticRegression,SMOTE,roc auc score,0.6283525651602325
267,liver_disorders,LogisticRegression,SMOTE2,f1 score,0.708582605550889
268,liver_disorders,LogisticRegression,SMOTE2,geometric mean score,0.6549479751646183
269,liver_disorders,LogisticRegression,SMOTE2,roc auc score,0.6217344848697135
270,pima,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.81934106607416
271,pima,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.7270763921589689
272,pima,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.6500357801523714
273,pima,GradientBoostingClassifier,None,f1 score,0.821467745585195
274,pima,GradientBoostingClassifier,None,geometric mean score,0.7110977753431882
275,pima,GradientBoostingClassifier,None,roc auc score,0.6342786237649155
276,pima,GradientBoostingClassifier,RandomOverSampler,f1 score,0.8210798030009803
277,pima,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.7370949807321326
278,pima,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.6619347963612843
279,pima,GradientBoostingClassifier,SMOTE,f1 score,0.8198413572506027
280,pima,GradientBoostingClassifier,SMOTE,geometric mean score,0.7334255251116649
281,pima,GradientBoostingClassifier,SMOTE,roc auc score,0.6570119295366126
282,pima,GradientBoostingClassifier,SMOTE2,f1 score,0.8136037045533498
283,pima,GradientBoostingClassifier,SMOTE2,geometric mean score,0.7367818701503224
284,pima,GradientBoostingClassifier,SMOTE2,roc auc score,0.6609969231306311
285,pima,LogisticRegression,KMeansSMOTE,f1 score,0.8186814959644959
286,pima,LogisticRegression,KMeansSMOTE,geometric mean score,0.7331862451966656
287,pima,LogisticRegression,KMeansSMOTE,roc auc score,0.6568857024313306
288,pima,LogisticRegression,None,f1 score,0.8213023259318943
289,pima,LogisticRegression,None,geometric mean score,0.6903489649308874
290,pima,LogisticRegression,None,roc auc score,0.6152699283831189
291,pima,LogisticRegression,RandomOverSampler,f1 score,0.8239222996481054
292,pima,LogisticRegression,RandomOverSampler,geometric mean score,0.7436600999032981
293,pima,LogisticRegression,RandomOverSampler,roc auc score,0.6695973961292284
294,pima,LogisticRegression,SMOTE,f1 score,0.8236760932056437
295,pima,LogisticRegression,SMOTE,geometric mean score,0.7461068988519821
296,pima,LogisticRegression,SMOTE,roc auc score,0.6724242745543815
297,pima,LogisticRegression,SMOTE2,f1 score,0.8224267701829919
298,pima,LogisticRegression,SMOTE2,geometric mean score,0.7454251026814332
299,pima,LogisticRegression,SMOTE2,roc auc score,0.6728009915793096
300,segment,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9937887970615243
301,segment,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9608991178314159
302,segment,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9028019198731624
303,segment,GradientBoostingClassifier,None,f1 score,0.9937809917355371
304,segment,GradientBoostingClassifier,None,geometric mean score,0.9299645511842725
305,segment,GradientBoostingClassifier,None,roc auc score,0.9045257211848199
306,segment,GradientBoostingClassifier,RandomOverSampler,f1 score,0.993732093663912
307,segment,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9609952567543891
308,segment,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.8968264437616924
309,segment,GradientBoostingClassifier,SMOTE,f1 score,0.9939820936639119
310,segment,GradientBoostingClassifier,SMOTE,geometric mean score,0.9655776785161032
311,segment,GradientBoostingClassifier,SMOTE,roc auc score,0.8997329573230728
312,segment,GradientBoostingClassifier,SMOTE2,f1 score,0.992834940312213
313,segment,GradientBoostingClassifier,SMOTE2,geometric mean score,0.960007319720565
314,segment,GradientBoostingClassifier,SMOTE2,roc auc score,0.8900931451569664
315,segment,LogisticRegression,KMeansSMOTE,f1 score,0.9397745638200183
316,segment,LogisticRegression,KMeansSMOTE,geometric mean score,0.8737802378528485
317,segment,LogisticRegression,KMeansSMOTE,roc auc score,0.6387515116673196
318,segment,LogisticRegression,None,f1 score,0.9425651974288339
319,segment,LogisticRegression,None,geometric mean score,0.7497619791355902
320,segment,LogisticRegression,None,roc auc score,0.648782576833859
321,segment,LogisticRegression,RandomOverSampler,f1 score,0.9411225895316807
322,segment,LogisticRegression,RandomOverSampler,geometric mean score,0.8816986991035336
323,segment,LogisticRegression,RandomOverSampler,roc auc score,0.6388508306695488
324,segment,LogisticRegression,SMOTE,f1 score,0.9414958677685948
325,segment,LogisticRegression,SMOTE,geometric mean score,0.8812459067828581
326,segment,LogisticRegression,SMOTE,roc auc score,0.6451135566940291
327,segment,LogisticRegression,SMOTE2,f1 score,0.9318039485766759
328,segment,LogisticRegression,SMOTE2,geometric mean score,0.8843227358029786
329,segment,LogisticRegression,SMOTE2,roc auc score,0.6363731845308984
330,vehicle,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.9920680953673935
331,vehicle,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9491404156516208
332,vehicle,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9139447199634093
333,vehicle,GradientBoostingClassifier,None,f1 score,0.9923497335640592
334,vehicle,GradientBoostingClassifier,None,geometric mean score,0.9427331408128119
335,vehicle,GradientBoostingClassifier,None,roc auc score,0.9112684972064488
336,vehicle,GradientBoostingClassifier,RandomOverSampler,f1 score,0.991681588760969
337,vehicle,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9526914007521468
338,vehicle,GradientBoostingClassifier,RandomOverSampler,roc auc score,0.9149630063469895
339,vehicle,GradientBoostingClassifier,SMOTE,f1 score,0.992320152493607
340,vehicle,GradientBoostingClassifier,SMOTE,geometric mean score,0.9513247512688968
341,vehicle,GradientBoostingClassifier,SMOTE,roc auc score,0.914619580229771
342,vehicle,GradientBoostingClassifier,SMOTE2,f1 score,0.9930093610329062
343,vehicle,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9523845111969441
344,vehicle,GradientBoostingClassifier,SMOTE2,roc auc score,0.9172731952062255
345,vehicle,LogisticRegression,KMeansSMOTE,f1 score,0.9942340739338309
346,vehicle,LogisticRegression,KMeansSMOTE,geometric mean score,0.963247121928531
347,vehicle,LogisticRegression,KMeansSMOTE,roc auc score,0.9365937366634224
348,vehicle,LogisticRegression,None,f1 score,0.9944598573896368
349,vehicle,LogisticRegression,None,geometric mean score,0.9612552169472209
350,vehicle,LogisticRegression,None,roc auc score,0.9397108834119889
351,vehicle,LogisticRegression,RandomOverSampler,f1 score,0.9941008856677124
352,vehicle,LogisticRegression,RandomOverSampler,geometric mean score,0.9643650120366883
353,vehicle,LogisticRegression,RandomOverSampler,roc auc score,0.931489534514065
354,vehicle,LogisticRegression,SMOTE,f1 score,0.9941101201247177
355,vehicle,LogisticRegression,SMOTE,geometric mean score,0.9638779488134508
356,vehicle,LogisticRegression,SMOTE,roc auc score,0.9349884840929406
357,vehicle,LogisticRegression,SMOTE2,f1 score,0.994140280996552
358,vehicle,LogisticRegression,SMOTE2,geometric mean score,0.965438759209207
359,vehicle,LogisticRegression,SMOTE2,roc auc score,0.9380842165105673
360,wine,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.982900707384403
361,wine,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9332380863785564
362,wine,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.9216103126294135
363,wine,GradientBoostingClassifier,None,f1 score,0.9838182463001303
364,wine,GradientBoostingClassifier,None,geometric mean score,0.9335986103506938
