,Dataset,Classifier,Oversampling method,Metric,Std CV score
31,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,geometric mean score,0.031531292791321094
32,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,precision score,0.03749714209503074
33,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,recall score,0.03333644364720955
34,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,roc auc score,0.039428303157752996
35,breast_tissue,GradientBoostingClassifier,KMeansSMOTE6,specificity score,0.022728392829840394
36,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,f1 score,0.02893398690743416
37,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,geometric mean score,0.020769559939862504
38,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,precision score,0.04382281320814531
39,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,recall score,0.02550542495603552
40,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,roc auc score,0.018395146699600646
41,breast_tissue,GradientBoostingClassifier,KMeansSMOTE7,specificity score,0.023964950835071757
42,breast_tissue,GradientBoostingClassifier,SMOTE,f1 score,0.05464340882331204
43,breast_tissue,GradientBoostingClassifier,SMOTE,geometric mean score,0.048475803636872865
44,breast_tissue,GradientBoostingClassifier,SMOTE,precision score,0.06953697539080955
45,breast_tissue,GradientBoostingClassifier,SMOTE,recall score,0.0578147606816395
46,breast_tissue,GradientBoostingClassifier,SMOTE,roc auc score,0.034411224804734755
47,breast_tissue,GradientBoostingClassifier,SMOTE,specificity score,0.025044171393556743
48,breast_tissue,LogisticRegression,KMeansSMOTE,f1 score,0.03449249355733515
49,breast_tissue,LogisticRegression,KMeansSMOTE,geometric mean score,0.026713882124440442
50,breast_tissue,LogisticRegression,KMeansSMOTE,precision score,0.054306956661537654
51,breast_tissue,LogisticRegression,KMeansSMOTE,recall score,0.0330247899723758
52,breast_tissue,LogisticRegression,KMeansSMOTE,roc auc score,0.026697833545232277
53,breast_tissue,LogisticRegression,KMeansSMOTE,specificity score,0.013479409082849843
54,breast_tissue,LogisticRegression,KMeansSMOTE2,f1 score,0.030237615921861104
55,breast_tissue,LogisticRegression,KMeansSMOTE2,geometric mean score,0.02358217242258088
56,breast_tissue,LogisticRegression,KMeansSMOTE2,precision score,0.04303314829119349
57,breast_tissue,LogisticRegression,KMeansSMOTE2,recall score,0.028129386087019325
58,breast_tissue,LogisticRegression,KMeansSMOTE2,roc auc score,0.023080310877013184
59,breast_tissue,LogisticRegression,KMeansSMOTE2,specificity score,0.011024308099828779
60,breast_tissue,LogisticRegression,KMeansSMOTE3,f1 score,0.033126723793805504
61,breast_tissue,LogisticRegression,KMeansSMOTE3,geometric mean score,0.018997393206065527
62,breast_tissue,LogisticRegression,KMeansSMOTE3,precision score,0.032605216410479594
63,breast_tissue,LogisticRegression,KMeansSMOTE3,recall score,0.025258109022659233
64,breast_tissue,LogisticRegression,KMeansSMOTE3,roc auc score,0.023924020317708954
65,breast_tissue,LogisticRegression,KMeansSMOTE3,specificity score,0.012398354660543603
66,breast_tissue,LogisticRegression,KMeansSMOTE4,f1 score,0.025560725993492704
67,breast_tissue,LogisticRegression,KMeansSMOTE4,geometric mean score,0.03149904658049952
68,breast_tissue,LogisticRegression,KMeansSMOTE4,precision score,0.051470155961804806
69,breast_tissue,LogisticRegression,KMeansSMOTE4,recall score,0.03679868053183348
70,breast_tissue,LogisticRegression,KMeansSMOTE4,roc auc score,0.015889791447332685
71,breast_tissue,LogisticRegression,KMeansSMOTE4,specificity score,0.012886073881369258
72,breast_tissue,LogisticRegression,KMeansSMOTE5,f1 score,0.03313459494634741
73,breast_tissue,LogisticRegression,KMeansSMOTE5,geometric mean score,0.02706772407480037
74,breast_tissue,LogisticRegression,KMeansSMOTE5,precision score,0.0559400276555304
75,breast_tissue,LogisticRegression,KMeansSMOTE5,recall score,0.03346915375409918
76,breast_tissue,LogisticRegression,KMeansSMOTE5,roc auc score,0.025459899696717577
77,breast_tissue,LogisticRegression,KMeansSMOTE5,specificity score,0.013326344284732424
78,breast_tissue,LogisticRegression,KMeansSMOTE6,f1 score,0.033126723793805504
79,breast_tissue,LogisticRegression,KMeansSMOTE6,geometric mean score,0.018997393206065527
80,breast_tissue,LogisticRegression,KMeansSMOTE6,precision score,0.032605216410479594
81,breast_tissue,LogisticRegression,KMeansSMOTE6,recall score,0.025258109022659233
82,breast_tissue,LogisticRegression,KMeansSMOTE6,roc auc score,0.023924020317708954
83,breast_tissue,LogisticRegression,KMeansSMOTE6,specificity score,0.012280325517827883
84,breast_tissue,LogisticRegression,KMeansSMOTE7,f1 score,0.024478395838150004
85,breast_tissue,LogisticRegression,KMeansSMOTE7,geometric mean score,0.025494362581214874
86,breast_tissue,LogisticRegression,KMeansSMOTE7,precision score,0.04864416865393961
87,breast_tissue,LogisticRegression,KMeansSMOTE7,recall score,0.02989007035777338
88,breast_tissue,LogisticRegression,KMeansSMOTE7,roc auc score,0.01690054269718381
89,breast_tissue,LogisticRegression,KMeansSMOTE7,specificity score,0.01353768929123991
90,breast_tissue,LogisticRegression,SMOTE,f1 score,0.03429790711445061
91,breast_tissue,LogisticRegression,SMOTE,geometric mean score,0.025361489021613042
92,breast_tissue,LogisticRegression,SMOTE,precision score,0.03414646095293661
93,breast_tissue,LogisticRegression,SMOTE,recall score,0.02973974592984558
94,breast_tissue,LogisticRegression,SMOTE,roc auc score,0.03312766684110518
95,breast_tissue,LogisticRegression,SMOTE,specificity score,0.007055004220731055
96,breast_tissue,RandomForestClassifier,KMeansSMOTE,f1 score,0.0584420427863325
97,breast_tissue,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.042563813508059184
98,breast_tissue,RandomForestClassifier,KMeansSMOTE,precision score,0.05586334492221615
99,breast_tissue,RandomForestClassifier,KMeansSMOTE,recall score,0.054276196025212
100,breast_tissue,RandomForestClassifier,KMeansSMOTE,roc auc score,0.0316060363696994
101,breast_tissue,RandomForestClassifier,KMeansSMOTE,specificity score,0.026689379950111853
102,breast_tissue,RandomForestClassifier,KMeansSMOTE2,f1 score,0.04465852626661506
103,breast_tissue,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.04358872883004166
104,breast_tissue,RandomForestClassifier,KMeansSMOTE2,precision score,0.07752383588494251
105,breast_tissue,RandomForestClassifier,KMeansSMOTE2,recall score,0.0533053278303349
106,breast_tissue,RandomForestClassifier,KMeansSMOTE2,roc auc score,0.028367791643133203
107,breast_tissue,RandomForestClassifier,KMeansSMOTE2,specificity score,0.01353616911378606
108,breast_tissue,RandomForestClassifier,KMeansSMOTE3,f1 score,0.046678714271555004
109,breast_tissue,RandomForestClassifier,KMeansSMOTE3,geometric mean score,0.029098850589747066
110,breast_tissue,RandomForestClassifier,KMeansSMOTE3,precision score,0.043920523057894165
111,breast_tissue,RandomForestClassifier,KMeansSMOTE3,recall score,0.03732915470496486
112,breast_tissue,RandomForestClassifier,KMeansSMOTE3,roc auc score,0.032348530247458006
113,breast_tissue,RandomForestClassifier,KMeansSMOTE3,specificity score,0.026670437127639706
114,breast_tissue,RandomForestClassifier,KMeansSMOTE4,f1 score,0.04434096373723565
115,breast_tissue,RandomForestClassifier,KMeansSMOTE4,geometric mean score,0.033161294813644604
116,breast_tissue,RandomForestClassifier,KMeansSMOTE4,precision score,0.04908280844703174
117,breast_tissue,RandomForestClassifier,KMeansSMOTE4,recall score,0.04142580117092081
118,breast_tissue,RandomForestClassifier,KMeansSMOTE4,roc auc score,0.027276525411627707
119,breast_tissue,RandomForestClassifier,KMeansSMOTE4,specificity score,0.028551445392692748
120,breast_tissue,RandomForestClassifier,KMeansSMOTE5,f1 score,0.0554792617797822
121,breast_tissue,RandomForestClassifier,KMeansSMOTE5,geometric mean score,0.0417190707272676
122,breast_tissue,RandomForestClassifier,KMeansSMOTE5,precision score,0.057152960600040596
123,breast_tissue,RandomForestClassifier,KMeansSMOTE5,recall score,0.052264097621500305
124,breast_tissue,RandomForestClassifier,KMeansSMOTE5,roc auc score,0.029917148887256512
125,breast_tissue,RandomForestClassifier,KMeansSMOTE5,specificity score,0.0296078020922786
126,breast_tissue,RandomForestClassifier,KMeansSMOTE6,f1 score,0.048818975404345766
127,breast_tissue,RandomForestClassifier,KMeansSMOTE6,geometric mean score,0.03437852007527366
128,breast_tissue,RandomForestClassifier,KMeansSMOTE6,precision score,0.04908280844703175
129,breast_tissue,RandomForestClassifier,KMeansSMOTE6,recall score,0.043929301929215854
130,breast_tissue,RandomForestClassifier,KMeansSMOTE6,roc auc score,0.029309116768217385
131,breast_tissue,RandomForestClassifier,KMeansSMOTE6,specificity score,0.027327077704007774
132,breast_tissue,RandomForestClassifier,KMeansSMOTE7,f1 score,0.03475820695534706
133,breast_tissue,RandomForestClassifier,KMeansSMOTE7,geometric mean score,0.0230687854068767
134,breast_tissue,RandomForestClassifier,KMeansSMOTE7,precision score,0.037037037037037
135,breast_tissue,RandomForestClassifier,KMeansSMOTE7,recall score,0.028722901461781202
136,breast_tissue,RandomForestClassifier,KMeansSMOTE7,roc auc score,0.025091288205696508
137,breast_tissue,RandomForestClassifier,KMeansSMOTE7,specificity score,0.019944064071909188
138,breast_tissue,RandomForestClassifier,SMOTE,f1 score,0.06521240671650019
139,breast_tissue,RandomForestClassifier,SMOTE,geometric mean score,0.06112756737940594
140,breast_tissue,RandomForestClassifier,SMOTE,precision score,0.10062391101405307
141,breast_tissue,RandomForestClassifier,SMOTE,recall score,0.07518281017969587
142,breast_tissue,RandomForestClassifier,SMOTE,roc auc score,0.036234176434906444
143,breast_tissue,RandomForestClassifier,SMOTE,specificity score,0.030429074085162214
144,ecoli,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.018208140544657768
145,ecoli,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.022839212080019686
146,ecoli,GradientBoostingClassifier,KMeansSMOTE,precision score,0.04174891769861815
147,ecoli,GradientBoostingClassifier,KMeansSMOTE,recall score,0.022473868286277284
148,ecoli,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.004841735876114884
149,ecoli,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.007707576698719653
150,ecoli,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.03273249262072625
151,ecoli,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.02922239500341039
152,ecoli,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.055928212220826896
153,ecoli,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.028002560885078822
154,ecoli,GradientBoostingClassifier,KMeansSMOTE2,roc auc score,0.008333884493974564
155,ecoli,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.009720065233447544
156,ecoli,GradientBoostingClassifier,KMeansSMOTE3,f1 score,0.03412173104787409
157,ecoli,GradientBoostingClassifier,KMeansSMOTE3,geometric mean score,0.01561765248083683
158,ecoli,GradientBoostingClassifier,KMeansSMOTE3,precision score,0.030621886190716093
159,ecoli,GradientBoostingClassifier,KMeansSMOTE3,recall score,0.016581511492268018
160,ecoli,GradientBoostingClassifier,KMeansSMOTE3,roc auc score,0.008203030473446834
161,ecoli,GradientBoostingClassifier,KMeansSMOTE3,specificity score,0.007627007617889
162,ecoli,GradientBoostingClassifier,KMeansSMOTE4,f1 score,0.046022278387350214
163,ecoli,GradientBoostingClassifier,KMeansSMOTE4,geometric mean score,0.019321647339687525
164,ecoli,GradientBoostingClassifier,KMeansSMOTE4,precision score,0.036951501040547716
165,ecoli,GradientBoostingClassifier,KMeansSMOTE4,recall score,0.024172333973980425
166,ecoli,GradientBoostingClassifier,KMeansSMOTE4,roc auc score,0.010478364159045045
167,ecoli,GradientBoostingClassifier,KMeansSMOTE4,specificity score,0.008400955746531075
168,ecoli,GradientBoostingClassifier,KMeansSMOTE5,f1 score,0.019084002696190386
169,ecoli,GradientBoostingClassifier,KMeansSMOTE5,geometric mean score,0.023038821741921015
170,ecoli,GradientBoostingClassifier,KMeansSMOTE5,precision score,0.04119382183964687
171,ecoli,GradientBoostingClassifier,KMeansSMOTE5,recall score,0.024192822753753007
172,ecoli,GradientBoostingClassifier,KMeansSMOTE5,roc auc score,0.004648919299432509
173,ecoli,GradientBoostingClassifier,KMeansSMOTE5,specificity score,0.008481187997264225
174,ecoli,GradientBoostingClassifier,KMeansSMOTE6,f1 score,0.03518604761314906
175,ecoli,GradientBoostingClassifier,KMeansSMOTE6,geometric mean score,0.01577869163198548
176,ecoli,GradientBoostingClassifier,KMeansSMOTE6,precision score,0.030621886190716093
177,ecoli,GradientBoostingClassifier,KMeansSMOTE6,recall score,0.017634835825376297
178,ecoli,GradientBoostingClassifier,KMeansSMOTE6,roc auc score,0.008262071236478971
179,ecoli,GradientBoostingClassifier,KMeansSMOTE6,specificity score,0.008175937919830891
180,ecoli,GradientBoostingClassifier,KMeansSMOTE7,f1 score,0.04671020372697763
181,ecoli,GradientBoostingClassifier,KMeansSMOTE7,geometric mean score,0.01698090915196767
182,ecoli,GradientBoostingClassifier,KMeansSMOTE7,precision score,0.03203614623046397
183,ecoli,GradientBoostingClassifier,KMeansSMOTE7,recall score,0.02455126987529056
184,ecoli,GradientBoostingClassifier,KMeansSMOTE7,roc auc score,0.010729207938900849
185,ecoli,GradientBoostingClassifier,KMeansSMOTE7,specificity score,0.008386225610129302
186,ecoli,GradientBoostingClassifier,SMOTE,f1 score,0.045583045976645066
187,ecoli,GradientBoostingClassifier,SMOTE,geometric mean score,0.006791993002191522
188,ecoli,GradientBoostingClassifier,SMOTE,precision score,0.02024177627582208
189,ecoli,GradientBoostingClassifier,SMOTE,recall score,0.016557865067866377
190,ecoli,GradientBoostingClassifier,SMOTE,roc auc score,0.013368269134831325
191,ecoli,GradientBoostingClassifier,SMOTE,specificity score,0.005419625203949744
192,ecoli,LogisticRegression,KMeansSMOTE,f1 score,0.045290984242800036
193,ecoli,LogisticRegression,KMeansSMOTE,geometric mean score,0.012548170991632818
194,ecoli,LogisticRegression,KMeansSMOTE,precision score,0.04246969213424388
195,ecoli,LogisticRegression,KMeansSMOTE,recall score,0.020009632249214017
196,ecoli,LogisticRegression,KMeansSMOTE,roc auc score,0.025478718617322774
197,ecoli,LogisticRegression,KMeansSMOTE,specificity score,0.0035235359377650665
198,ecoli,LogisticRegression,KMeansSMOTE2,f1 score,0.03276604274180789
199,ecoli,LogisticRegression,KMeansSMOTE2,geometric mean score,0.01328844580966999
200,ecoli,LogisticRegression,KMeansSMOTE2,precision score,0.0315551268289155
201,ecoli,LogisticRegression,KMeansSMOTE2,recall score,0.017985660955058946
202,ecoli,LogisticRegression,KMeansSMOTE2,roc auc score,0.014844509468347427
203,ecoli,LogisticRegression,KMeansSMOTE2,specificity score,0.0036738998552483275
204,ecoli,LogisticRegression,KMeansSMOTE3,f1 score,0.02112618920166319
205,ecoli,LogisticRegression,KMeansSMOTE3,geometric mean score,0.006783758982433495
206,ecoli,LogisticRegression,KMeansSMOTE3,precision score,0.012917673315531826
207,ecoli,LogisticRegression,KMeansSMOTE3,recall score,0.014688802172835481
208,ecoli,LogisticRegression,KMeansSMOTE3,roc auc score,0.010964635807660916
209,ecoli,LogisticRegression,KMeansSMOTE3,specificity score,0.0018825461090731285
210,ecoli,LogisticRegression,KMeansSMOTE4,f1 score,0.009535515814978681
211,ecoli,LogisticRegression,KMeansSMOTE4,geometric mean score,0.005668447939653872
212,ecoli,LogisticRegression,KMeansSMOTE4,precision score,0.016406705878219862
213,ecoli,LogisticRegression,KMeansSMOTE4,recall score,0.0052212575403804825
214,ecoli,LogisticRegression,KMeansSMOTE4,roc auc score,0.005344761655724396
215,ecoli,LogisticRegression,KMeansSMOTE4,specificity score,0.0025846589129732067
216,ecoli,LogisticRegression,KMeansSMOTE5,f1 score,0.045259126207139226
217,ecoli,LogisticRegression,KMeansSMOTE5,geometric mean score,0.012347190970716335
218,ecoli,LogisticRegression,KMeansSMOTE5,precision score,0.04246969213424388
219,ecoli,LogisticRegression,KMeansSMOTE5,recall score,0.019653225064231502
220,ecoli,LogisticRegression,KMeansSMOTE5,roc auc score,0.02546820699486855
221,ecoli,LogisticRegression,KMeansSMOTE5,specificity score,0.003564629354708491
222,ecoli,LogisticRegression,KMeansSMOTE6,f1 score,0.021527644664964783
223,ecoli,LogisticRegression,KMeansSMOTE6,geometric mean score,0.006554757955718765
224,ecoli,LogisticRegression,KMeansSMOTE6,precision score,0.012917673315531826
225,ecoli,LogisticRegression,KMeansSMOTE6,recall score,0.014662820541978018
226,ecoli,LogisticRegression,KMeansSMOTE6,roc auc score,0.01113256095434305
227,ecoli,LogisticRegression,KMeansSMOTE6,specificity score,0.001904853479953432
228,ecoli,LogisticRegression,KMeansSMOTE7,f1 score,0.010392989770061022
229,ecoli,LogisticRegression,KMeansSMOTE7,geometric mean score,0.006131046076691897
230,ecoli,LogisticRegression,KMeansSMOTE7,precision score,0.016820965609151032
231,ecoli,LogisticRegression,KMeansSMOTE7,recall score,0.0064405313803769
232,ecoli,LogisticRegression,KMeansSMOTE7,roc auc score,0.005478678112703182
233,ecoli,LogisticRegression,KMeansSMOTE7,specificity score,0.002609031911772153
234,ecoli,LogisticRegression,SMOTE,f1 score,0.011825580716322115
235,ecoli,LogisticRegression,SMOTE,geometric mean score,0.005389720946402808
236,ecoli,LogisticRegression,SMOTE,precision score,0.009538763424704173
237,ecoli,LogisticRegression,SMOTE,recall score,0.009293852462270144
238,ecoli,LogisticRegression,SMOTE,roc auc score,0.004800588224547101
239,ecoli,LogisticRegression,SMOTE,specificity score,0.002859400229714115
240,ecoli,RandomForestClassifier,KMeansSMOTE,f1 score,0.035997285277557675
241,ecoli,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.02583135912449586
242,ecoli,RandomForestClassifier,KMeansSMOTE,precision score,0.043040807261238365
243,ecoli,RandomForestClassifier,KMeansSMOTE,recall score,0.03501086299885601
244,ecoli,RandomForestClassifier,KMeansSMOTE,roc auc score,0.005525766371035184
245,ecoli,RandomForestClassifier,KMeansSMOTE,specificity score,0.010747398368918224
246,ecoli,RandomForestClassifier,KMeansSMOTE2,f1 score,0.04423587969837811
247,ecoli,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.04078350191710607
248,ecoli,RandomForestClassifier,KMeansSMOTE2,precision score,0.06750971595386993
249,ecoli,RandomForestClassifier,KMeansSMOTE2,recall score,0.0498215012544839
250,ecoli,RandomForestClassifier,KMeansSMOTE2,roc auc score,0.00741488918834914
251,ecoli,RandomForestClassifier,KMeansSMOTE2,specificity score,0.013902725882597484
252,ecoli,RandomForestClassifier,KMeansSMOTE3,f1 score,0.02420168472666177
253,ecoli,RandomForestClassifier,KMeansSMOTE3,geometric mean score,0.02536343894581808
254,ecoli,RandomForestClassifier,KMeansSMOTE3,precision score,0.04213369689459477
255,ecoli,RandomForestClassifier,KMeansSMOTE3,recall score,0.032645653248766685
256,ecoli,RandomForestClassifier,KMeansSMOTE3,roc auc score,0.0027920073082056663
257,ecoli,RandomForestClassifier,KMeansSMOTE3,specificity score,0.011196247375830859
258,ecoli,RandomForestClassifier,KMeansSMOTE4,f1 score,0.030315701637507943
259,ecoli,RandomForestClassifier,KMeansSMOTE4,geometric mean score,0.01592541247020213
260,ecoli,RandomForestClassifier,KMeansSMOTE4,precision score,0.02899868614103326
261,ecoli,RandomForestClassifier,KMeansSMOTE4,recall score,0.01960953386643423
262,ecoli,RandomForestClassifier,KMeansSMOTE4,roc auc score,0.005511622165143434
263,ecoli,RandomForestClassifier,KMeansSMOTE4,specificity score,0.008624032307375297
264,ecoli,RandomForestClassifier,KMeansSMOTE5,f1 score,0.04437060260407924
265,ecoli,RandomForestClassifier,KMeansSMOTE5,geometric mean score,0.037003993400539094
266,ecoli,RandomForestClassifier,KMeansSMOTE5,precision score,0.05866147648524716
267,ecoli,RandomForestClassifier,KMeansSMOTE5,recall score,0.05045532919172122
268,ecoli,RandomForestClassifier,KMeansSMOTE5,roc auc score,0.005633994673689522
269,ecoli,RandomForestClassifier,KMeansSMOTE5,specificity score,0.011577972924638524
270,ecoli,RandomForestClassifier,KMeansSMOTE6,f1 score,0.028333232265731062
271,ecoli,RandomForestClassifier,KMeansSMOTE6,geometric mean score,0.03243680672943708
272,ecoli,RandomForestClassifier,KMeansSMOTE6,precision score,0.05373032258675181
273,ecoli,RandomForestClassifier,KMeansSMOTE6,recall score,0.04076182456301211
274,ecoli,RandomForestClassifier,KMeansSMOTE6,roc auc score,0.003896971716536045
275,ecoli,RandomForestClassifier,KMeansSMOTE6,specificity score,0.012201791452037574
276,ecoli,RandomForestClassifier,KMeansSMOTE7,f1 score,0.02741658481299107
277,ecoli,RandomForestClassifier,KMeansSMOTE7,geometric mean score,0.020599379473986313
278,ecoli,RandomForestClassifier,KMeansSMOTE7,precision score,0.03593652401019397
279,ecoli,RandomForestClassifier,KMeansSMOTE7,recall score,0.02600241369065085
280,ecoli,RandomForestClassifier,KMeansSMOTE7,roc auc score,0.004813740739812621
281,ecoli,RandomForestClassifier,KMeansSMOTE7,specificity score,0.010231634137756716
282,ecoli,RandomForestClassifier,SMOTE,f1 score,0.04794941254091242
283,ecoli,RandomForestClassifier,SMOTE,geometric mean score,0.01438299863200566
284,ecoli,RandomForestClassifier,SMOTE,precision score,0.022430860655593597
285,ecoli,RandomForestClassifier,SMOTE,recall score,0.02864007611786114
286,ecoli,RandomForestClassifier,SMOTE,roc auc score,0.010232448754706275
287,ecoli,RandomForestClassifier,SMOTE,specificity score,0.012067285878551291
288,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.04560105011431648
289,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.021622088173593183
290,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,precision score,0.03007941895727406
291,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,recall score,0.025301666669058698
292,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,roc auc score,0.01094889746458467
293,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.008674971357097543
294,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.06084349727840652
295,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.01867945092697577
296,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.028676800118303144
297,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.028329301006663622
298,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,roc auc score,0.017122162028756972
299,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.008939578048824951
300,eucalyptus,GradientBoostingClassifier,KMeansSMOTE3,f1 score,0.03147755666640149
301,eucalyptus,GradientBoostingClassifier,KMeansSMOTE3,geometric mean score,0.020754510578472024
302,eucalyptus,GradientBoostingClassifier,KMeansSMOTE3,precision score,0.029188628338308372
303,eucalyptus,GradientBoostingClassifier,KMeansSMOTE3,recall score,0.02325760470685135
304,eucalyptus,GradientBoostingClassifier,KMeansSMOTE3,roc auc score,0.009043817972740736
305,eucalyptus,GradientBoostingClassifier,KMeansSMOTE3,specificity score,0.008861814842615817
306,eucalyptus,GradientBoostingClassifier,KMeansSMOTE4,f1 score,0.046128894281551425
307,eucalyptus,GradientBoostingClassifier,KMeansSMOTE4,geometric mean score,0.030004683301467213
308,eucalyptus,GradientBoostingClassifier,KMeansSMOTE4,precision score,0.04288202157388802
309,eucalyptus,GradientBoostingClassifier,KMeansSMOTE4,recall score,0.03645101026380009
310,eucalyptus,GradientBoostingClassifier,KMeansSMOTE4,roc auc score,0.01442861353954718
311,eucalyptus,GradientBoostingClassifier,KMeansSMOTE4,specificity score,0.009351628604007914
312,eucalyptus,GradientBoostingClassifier,KMeansSMOTE5,f1 score,0.04806068688898133
313,eucalyptus,GradientBoostingClassifier,KMeansSMOTE5,geometric mean score,0.01750808779580115
314,eucalyptus,GradientBoostingClassifier,KMeansSMOTE5,precision score,0.02573808914406888
315,eucalyptus,GradientBoostingClassifier,KMeansSMOTE5,recall score,0.023045394280569897
316,eucalyptus,GradientBoostingClassifier,KMeansSMOTE5,roc auc score,0.011436465662324988
317,eucalyptus,GradientBoostingClassifier,KMeansSMOTE5,specificity score,0.008850973141966274
318,eucalyptus,GradientBoostingClassifier,KMeansSMOTE6,f1 score,0.042097231975614546
319,eucalyptus,GradientBoostingClassifier,KMeansSMOTE6,geometric mean score,0.022005335316574684
320,eucalyptus,GradientBoostingClassifier,KMeansSMOTE6,precision score,0.029988388989843164
321,eucalyptus,GradientBoostingClassifier,KMeansSMOTE6,recall score,0.028625791164825734
322,eucalyptus,GradientBoostingClassifier,KMeansSMOTE6,roc auc score,0.009606053627481037
323,eucalyptus,GradientBoostingClassifier,KMeansSMOTE6,specificity score,0.011244512877380836
324,eucalyptus,GradientBoostingClassifier,KMeansSMOTE7,f1 score,0.04629828030379717
