,Dataset,Classifier,Oversampling method,Metric,Mean CV score
43,breast_tissue,LogisticRegression,RandomOverSampler,f1 score,0.8111111111111111
44,breast_tissue,LogisticRegression,RandomOverSampler,geometric mean score,0.8182971014492754
45,breast_tissue,LogisticRegression,RandomOverSampler,precision score,0.749604798740231
46,breast_tissue,LogisticRegression,RandomOverSampler,recall score,0.8088297380297398
47,breast_tissue,LogisticRegression,RandomOverSampler,specificity score,0.8127743450592387
48,breast_tissue,LogisticRegression,SMOTE,average precision score,0.7078489402754109
49,breast_tissue,LogisticRegression,SMOTE,f1 score,0.7916666666666666
50,breast_tissue,LogisticRegression,SMOTE,geometric mean score,0.8282608695652174
51,breast_tissue,LogisticRegression,SMOTE,precision score,0.7445317915652747
52,breast_tissue,LogisticRegression,SMOTE,recall score,0.8052482939272689
53,breast_tissue,LogisticRegression,SMOTE,specificity score,0.8079442058119313
54,breast_tissue,LogisticRegression,SMOTE2,average precision score,0.7021069535040123
55,breast_tissue,LogisticRegression,SMOTE2,f1 score,0.8138888888888889
56,breast_tissue,LogisticRegression,SMOTE2,geometric mean score,0.8152777777777777
57,breast_tissue,LogisticRegression,SMOTE2,precision score,0.7498328086391555
58,breast_tissue,LogisticRegression,SMOTE2,recall score,0.8026053499259657
59,breast_tissue,LogisticRegression,SMOTE2,specificity score,0.8122035901353273
60,breast_tissue,RandomForestClassifier,KMeansSMOTE,average precision score,0.716863136863137
61,breast_tissue,RandomForestClassifier,KMeansSMOTE,f1 score,0.6694444444444444
62,breast_tissue,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.8601449275362318
63,breast_tissue,RandomForestClassifier,KMeansSMOTE,precision score,0.6854457135372467
64,breast_tissue,RandomForestClassifier,KMeansSMOTE,recall score,0.7343700643240315
65,breast_tissue,RandomForestClassifier,KMeansSMOTE,specificity score,0.7541053447375058
66,breast_tissue,RandomForestClassifier,KMeansSMOTE2,average precision score,0.7310175771940478
67,breast_tissue,RandomForestClassifier,KMeansSMOTE2,f1 score,0.6416666666666667
68,breast_tissue,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.867512077294686
69,breast_tissue,RandomForestClassifier,KMeansSMOTE2,precision score,0.6731297374225647
70,breast_tissue,RandomForestClassifier,KMeansSMOTE2,recall score,0.7201405573578028
71,breast_tissue,RandomForestClassifier,KMeansSMOTE2,specificity score,0.7402787437828744
72,breast_tissue,RandomForestClassifier,RandomOverSampler,average precision score,0.695831809802398
73,breast_tissue,RandomForestClassifier,RandomOverSampler,f1 score,0.6444444444444445
74,breast_tissue,RandomForestClassifier,RandomOverSampler,geometric mean score,0.8474033816425119
75,breast_tissue,RandomForestClassifier,RandomOverSampler,precision score,0.6594657500718418
76,breast_tissue,RandomForestClassifier,RandomOverSampler,recall score,0.7476242625435624
77,breast_tissue,RandomForestClassifier,RandomOverSampler,specificity score,0.7329498627525257
78,breast_tissue,RandomForestClassifier,SMOTE,average precision score,0.7106385281385281
79,breast_tissue,RandomForestClassifier,SMOTE,f1 score,0.7083333333333334
80,breast_tissue,RandomForestClassifier,SMOTE,geometric mean score,0.8460144927536233
81,breast_tissue,RandomForestClassifier,SMOTE,precision score,0.7040324832102101
82,breast_tissue,RandomForestClassifier,SMOTE,recall score,0.7471041537128353
83,breast_tissue,RandomForestClassifier,SMOTE,specificity score,0.7711447912461746
84,breast_tissue,RandomForestClassifier,SMOTE2,average precision score,0.6927292468739837
85,breast_tissue,RandomForestClassifier,SMOTE2,f1 score,0.7138888888888888
86,breast_tissue,RandomForestClassifier,SMOTE2,geometric mean score,0.8288043478260871
87,breast_tissue,RandomForestClassifier,SMOTE2,precision score,0.6959205235263156
88,breast_tissue,RandomForestClassifier,SMOTE2,recall score,0.7502843821796883
89,breast_tissue,RandomForestClassifier,SMOTE2,specificity score,0.7649101285785576
90,ecoli,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.8423418463201744
91,ecoli,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.7961873638344226
92,ecoli,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9711459499813362
93,ecoli,GradientBoostingClassifier,KMeansSMOTE,precision score,0.8127721925719097
94,ecoli,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8900785579485637
95,ecoli,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.8769560490255037
96,ecoli,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.85267952306265
97,ecoli,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.8095860566448803
98,ecoli,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.9732549458753266
99,ecoli,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.8267708597985918
100,ecoli,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.8923943286388383
101,ecoli,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.885847622822007
102,ecoli,GradientBoostingClassifier,RandomOverSampler,average precision score,0.8334203914682108
103,ecoli,GradientBoostingClassifier,RandomOverSampler,f1 score,0.8172113289760349
104,ecoli,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.9683165360209033
105,ecoli,GradientBoostingClassifier,RandomOverSampler,precision score,0.8200272134760777
106,ecoli,GradientBoostingClassifier,RandomOverSampler,recall score,0.8930224633027564
107,ecoli,GradientBoostingClassifier,RandomOverSampler,specificity score,0.8876107033540273
108,ecoli,GradientBoostingClassifier,SMOTE,average precision score,0.7975235520127161
109,ecoli,GradientBoostingClassifier,SMOTE,f1 score,0.823202614379085
110,ecoli,GradientBoostingClassifier,SMOTE,geometric mean score,0.9598693542366554
111,ecoli,GradientBoostingClassifier,SMOTE,precision score,0.8055634094155266
112,ecoli,GradientBoostingClassifier,SMOTE,recall score,0.895788182814918
113,ecoli,GradientBoostingClassifier,SMOTE,specificity score,0.8873068245335205
114,ecoli,GradientBoostingClassifier,SMOTE2,average precision score,0.8212210528001684
115,ecoli,GradientBoostingClassifier,SMOTE2,f1 score,0.8169934640522877
116,ecoli,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9648114968271744
117,ecoli,GradientBoostingClassifier,SMOTE2,precision score,0.8136578542054942
118,ecoli,GradientBoostingClassifier,SMOTE2,recall score,0.8935469098865205
119,ecoli,GradientBoostingClassifier,SMOTE2,specificity score,0.8863121256375317
120,ecoli,LogisticRegression,KMeansSMOTE,average precision score,0.6065421043635245
121,ecoli,LogisticRegression,KMeansSMOTE,f1 score,0.8627450980392158
122,ecoli,LogisticRegression,KMeansSMOTE,geometric mean score,0.8916237402015679
123,ecoli,LogisticRegression,KMeansSMOTE,precision score,0.7037154946973653
124,ecoli,LogisticRegression,KMeansSMOTE,recall score,0.7968860060118346
125,ecoli,LogisticRegression,KMeansSMOTE,specificity score,0.873645258620839
126,ecoli,LogisticRegression,KMeansSMOTE2,average precision score,0.5984239249350936
127,ecoli,LogisticRegression,KMeansSMOTE2,f1 score,0.8825708061002178
128,ecoli,LogisticRegression,KMeansSMOTE2,geometric mean score,0.885599104143337
129,ecoli,LogisticRegression,KMeansSMOTE2,precision score,0.7075352931827875
130,ecoli,LogisticRegression,KMeansSMOTE2,recall score,0.7806801867147716
131,ecoli,LogisticRegression,KMeansSMOTE2,specificity score,0.8825478984585663
132,ecoli,LogisticRegression,RandomOverSampler,average precision score,0.5836983276938682
133,ecoli,LogisticRegression,RandomOverSampler,f1 score,0.9057734204793029
134,ecoli,LogisticRegression,RandomOverSampler,geometric mean score,0.8799365434863755
135,ecoli,LogisticRegression,RandomOverSampler,precision score,0.7083149931478078
136,ecoli,LogisticRegression,RandomOverSampler,recall score,0.7961869876974998
137,ecoli,LogisticRegression,RandomOverSampler,specificity score,0.8920946707896018
138,ecoli,LogisticRegression,SMOTE,average precision score,0.5949016308591681
139,ecoli,LogisticRegression,SMOTE,f1 score,0.9056644880174293
140,ecoli,LogisticRegression,SMOTE,geometric mean score,0.8852146323254946
141,ecoli,LogisticRegression,SMOTE,precision score,0.7163783432359165
142,ecoli,LogisticRegression,SMOTE,recall score,0.7965407260205352
143,ecoli,LogisticRegression,SMOTE,specificity score,0.894670031513353
144,ecoli,LogisticRegression,SMOTE2,average precision score,0.5438228765582306
145,ecoli,LogisticRegression,SMOTE2,f1 score,0.927015250544662
146,ecoli,LogisticRegression,SMOTE2,geometric mean score,0.8542217245240762
147,ecoli,LogisticRegression,SMOTE2,precision score,0.6834371809613213
148,ecoli,LogisticRegression,SMOTE2,recall score,0.7673410749560302
149,ecoli,LogisticRegression,SMOTE2,specificity score,0.8892958301520947
150,ecoli,RandomForestClassifier,KMeansSMOTE,average precision score,0.8841084006292984
151,ecoli,RandomForestClassifier,KMeansSMOTE,f1 score,0.7559912854030502
152,ecoli,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.9806420306084359
153,ecoli,RandomForestClassifier,KMeansSMOTE,precision score,0.8098043956378381
154,ecoli,RandomForestClassifier,KMeansSMOTE,recall score,0.858775398825062
155,ecoli,RandomForestClassifier,KMeansSMOTE,specificity score,0.8589948082498807
156,ecoli,RandomForestClassifier,KMeansSMOTE2,average precision score,0.905851991146109
157,ecoli,RandomForestClassifier,KMeansSMOTE2,f1 score,0.7364923747276689
158,ecoli,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.9848637551325122
159,ecoli,RandomForestClassifier,KMeansSMOTE2,precision score,0.8053340836763867
160,ecoli,RandomForestClassifier,KMeansSMOTE2,recall score,0.867569148532873
161,ecoli,RandomForestClassifier,KMeansSMOTE2,specificity score,0.8486033946617868
162,ecoli,RandomForestClassifier,RandomOverSampler,average precision score,0.8782430277554116
163,ecoli,RandomForestClassifier,RandomOverSampler,f1 score,0.7824618736383442
164,ecoli,RandomForestClassifier,RandomOverSampler,geometric mean score,0.9792273236282194
165,ecoli,RandomForestClassifier,RandomOverSampler,precision score,0.8235171275765142
166,ecoli,RandomForestClassifier,RandomOverSampler,recall score,0.8664231033129036
167,ecoli,RandomForestClassifier,RandomOverSampler,specificity score,0.8735104982708393
168,ecoli,RandomForestClassifier,SMOTE,average precision score,0.8619194296129281
169,ecoli,RandomForestClassifier,SMOTE,f1 score,0.8138344226579521
170,ecoli,RandomForestClassifier,SMOTE,geometric mean score,0.9746547219111609
171,ecoli,RandomForestClassifier,SMOTE,precision score,0.8322227715356949
172,ecoli,RandomForestClassifier,SMOTE,recall score,0.8725841384298793
173,ecoli,RandomForestClassifier,SMOTE,specificity score,0.8889203538300835
174,ecoli,RandomForestClassifier,SMOTE2,average precision score,0.8788878030867195
175,ecoli,RandomForestClassifier,SMOTE2,f1 score,0.7516339869281046
176,ecoli,RandomForestClassifier,SMOTE2,geometric mean score,0.9795819335572974
177,ecoli,RandomForestClassifier,SMOTE2,precision score,0.8037352314321005
178,ecoli,RandomForestClassifier,SMOTE2,recall score,0.8556848486839412
179,ecoli,RandomForestClassifier,SMOTE2,specificity score,0.8554338755804201
180,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.6329774137072528
181,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.5029040404040404
182,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.9448576285592859
183,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,precision score,0.5546130179947957
184,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,recall score,0.6294567030732855
185,eucalyptus,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.6866713190506484
186,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.6451227328761301
187,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.5042929292929293
188,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.9468753162123328
189,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.5587277155531252
190,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.6270950374961444
191,eucalyptus,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.6880929086992655
192,eucalyptus,GradientBoostingClassifier,RandomOverSampler,average precision score,0.5112490530418061
193,eucalyptus,GradientBoostingClassifier,RandomOverSampler,f1 score,0.6284406565656566
194,eucalyptus,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.8880699411086151
195,eucalyptus,GradientBoostingClassifier,RandomOverSampler,precision score,0.5595254302551965
196,eucalyptus,GradientBoostingClassifier,RandomOverSampler,recall score,0.6328333797976706
197,eucalyptus,GradientBoostingClassifier,RandomOverSampler,specificity score,0.7452058154519026
198,eucalyptus,GradientBoostingClassifier,SMOTE,average precision score,0.5389377707917443
199,eucalyptus,GradientBoostingClassifier,SMOTE,f1 score,0.5848484848484847
200,eucalyptus,GradientBoostingClassifier,SMOTE,geometric mean score,0.9073674943840689
201,eucalyptus,GradientBoostingClassifier,SMOTE,precision score,0.5565217164233505
202,eucalyptus,GradientBoostingClassifier,SMOTE,recall score,0.6296926966102419
203,eucalyptus,GradientBoostingClassifier,SMOTE,specificity score,0.7261379037549415
204,eucalyptus,GradientBoostingClassifier,SMOTE2,average precision score,0.5380737854197977
205,eucalyptus,GradientBoostingClassifier,SMOTE2,f1 score,0.5796717171717172
206,eucalyptus,GradientBoostingClassifier,SMOTE2,geometric mean score,0.9071924392366381
207,eucalyptus,GradientBoostingClassifier,SMOTE2,precision score,0.5539398747293451
208,eucalyptus,GradientBoostingClassifier,SMOTE2,recall score,0.6378218855249403
209,eucalyptus,GradientBoostingClassifier,SMOTE2,specificity score,0.7235452340920969
210,eucalyptus,LogisticRegression,KMeansSMOTE,average precision score,0.481575176749985
211,eucalyptus,LogisticRegression,KMeansSMOTE,f1 score,0.5511047979797981
212,eucalyptus,LogisticRegression,KMeansSMOTE,geometric mean score,0.8836591585210369
213,eucalyptus,LogisticRegression,KMeansSMOTE,precision score,0.4961228349000562
214,eucalyptus,LogisticRegression,KMeansSMOTE,recall score,0.5538137834180905
215,eucalyptus,LogisticRegression,KMeansSMOTE,specificity score,0.6895108254308682
216,eucalyptus,LogisticRegression,KMeansSMOTE2,average precision score,0.4666096199397337
217,eucalyptus,LogisticRegression,KMeansSMOTE2,f1 score,0.5378787878787878
218,eucalyptus,LogisticRegression,KMeansSMOTE2,geometric mean score,0.8849381741646936
219,eucalyptus,LogisticRegression,KMeansSMOTE2,precision score,0.48870801305898504
220,eucalyptus,LogisticRegression,KMeansSMOTE2,recall score,0.521340167177517
221,eucalyptus,LogisticRegression,KMeansSMOTE2,specificity score,0.6818894743514082
222,eucalyptus,LogisticRegression,RandomOverSampler,average precision score,0.39262770041292494
223,eucalyptus,LogisticRegression,RandomOverSampler,f1 score,0.8040719696969696
224,eucalyptus,LogisticRegression,RandomOverSampler,geometric mean score,0.7724667597595775
225,eucalyptus,LogisticRegression,RandomOverSampler,precision score,0.5256025181158813
226,eucalyptus,LogisticRegression,RandomOverSampler,recall score,0.6564274675398575
227,eucalyptus,LogisticRegression,RandomOverSampler,specificity score,0.7866998617455309
228,eucalyptus,LogisticRegression,SMOTE,average precision score,0.38514382017604476
229,eucalyptus,LogisticRegression,SMOTE,f1 score,0.790625
230,eucalyptus,LogisticRegression,SMOTE,geometric mean score,0.7649353409021915
231,eucalyptus,LogisticRegression,SMOTE,precision score,0.5150874692847628
232,eucalyptus,LogisticRegression,SMOTE,recall score,0.6322323504739897
233,eucalyptus,LogisticRegression,SMOTE,specificity score,0.7756328540529018
234,eucalyptus,LogisticRegression,SMOTE2,average precision score,0.3992191324127085
235,eucalyptus,LogisticRegression,SMOTE2,f1 score,0.7865845959595961
236,eucalyptus,LogisticRegression,SMOTE2,geometric mean score,0.7838524274988363
237,eucalyptus,LogisticRegression,SMOTE2,precision score,0.5274481178520916
238,eucalyptus,LogisticRegression,SMOTE2,recall score,0.6456961604039464
239,eucalyptus,LogisticRegression,SMOTE2,specificity score,0.7834899396459696
240,eucalyptus,RandomForestClassifier,KMeansSMOTE,average precision score,0.6801842677496197
241,eucalyptus,RandomForestClassifier,KMeansSMOTE,f1 score,0.36553030303030304
242,eucalyptus,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.9674660514439521
243,eucalyptus,RandomForestClassifier,KMeansSMOTE,precision score,0.4680130014162935
244,eucalyptus,RandomForestClassifier,KMeansSMOTE,recall score,0.5525071060249854
245,eucalyptus,RandomForestClassifier,KMeansSMOTE,specificity score,0.5894375092647024
246,eucalyptus,RandomForestClassifier,KMeansSMOTE2,average precision score,0.681962936409082
247,eucalyptus,RandomForestClassifier,KMeansSMOTE2,f1 score,0.3849116161616161
248,eucalyptus,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.9663610790682613
249,eucalyptus,RandomForestClassifier,KMeansSMOTE2,precision score,0.48731656843736915
250,eucalyptus,RandomForestClassifier,KMeansSMOTE2,recall score,0.5555768962925425
251,eucalyptus,RandomForestClassifier,KMeansSMOTE2,specificity score,0.6067019988614154
252,eucalyptus,RandomForestClassifier,RandomOverSampler,average precision score,0.5831390492719277
253,eucalyptus,RandomForestClassifier,RandomOverSampler,f1 score,0.4920138888888889
254,eucalyptus,RandomForestClassifier,RandomOverSampler,geometric mean score,0.9351233481067736
255,eucalyptus,RandomForestClassifier,RandomOverSampler,precision score,0.5304819660728319
256,eucalyptus,RandomForestClassifier,RandomOverSampler,recall score,0.5504772000162148
257,eucalyptus,RandomForestClassifier,RandomOverSampler,specificity score,0.6760013393676776
258,eucalyptus,RandomForestClassifier,SMOTE,average precision score,0.5698311403748844
259,eucalyptus,RandomForestClassifier,SMOTE,f1 score,0.522695707070707
260,eucalyptus,RandomForestClassifier,SMOTE,geometric mean score,0.9261044664359581
261,eucalyptus,RandomForestClassifier,SMOTE,precision score,0.5407670012952233
262,eucalyptus,RandomForestClassifier,SMOTE,recall score,0.5581907910911528
263,eucalyptus,RandomForestClassifier,SMOTE,specificity score,0.6938282935072216
264,eucalyptus,RandomForestClassifier,SMOTE2,average precision score,0.5513868148340613
265,eucalyptus,RandomForestClassifier,SMOTE2,f1 score,0.48961489898989907
266,eucalyptus,RandomForestClassifier,SMOTE2,geometric mean score,0.9257462611053772
267,eucalyptus,RandomForestClassifier,SMOTE2,precision score,0.514172402937283
268,eucalyptus,RandomForestClassifier,SMOTE2,recall score,0.542444639933706
269,eucalyptus,RandomForestClassifier,SMOTE2,specificity score,0.671041061163396
270,glass,GradientBoostingClassifier,KMeansSMOTE,average precision score,0.788713360422131
271,glass,GradientBoostingClassifier,KMeansSMOTE,f1 score,0.7930555555555555
272,glass,GradientBoostingClassifier,KMeansSMOTE,geometric mean score,0.8902777777777777
273,glass,GradientBoostingClassifier,KMeansSMOTE,precision score,0.7868736895491564
274,glass,GradientBoostingClassifier,KMeansSMOTE,recall score,0.8603317506451962
275,glass,GradientBoostingClassifier,KMeansSMOTE,specificity score,0.8389360755530172
276,glass,GradientBoostingClassifier,KMeansSMOTE2,average precision score,0.7638215186319164
277,glass,GradientBoostingClassifier,KMeansSMOTE2,f1 score,0.8013888888888889
278,glass,GradientBoostingClassifier,KMeansSMOTE2,geometric mean score,0.8715277777777779
279,glass,GradientBoostingClassifier,KMeansSMOTE2,precision score,0.7764767737544386
280,glass,GradientBoostingClassifier,KMeansSMOTE2,recall score,0.8413044271888082
281,glass,GradientBoostingClassifier,KMeansSMOTE2,specificity score,0.8334895237085609
282,glass,GradientBoostingClassifier,RandomOverSampler,average precision score,0.7700734449371186
283,glass,GradientBoostingClassifier,RandomOverSampler,f1 score,0.8213768115942027
284,glass,GradientBoostingClassifier,RandomOverSampler,geometric mean score,0.8729166666666666
285,glass,GradientBoostingClassifier,RandomOverSampler,precision score,0.7902942999383248
286,glass,GradientBoostingClassifier,RandomOverSampler,recall score,0.8519404666347784
287,glass,GradientBoostingClassifier,RandomOverSampler,specificity score,0.845207168877476
288,glass,GradientBoostingClassifier,SMOTE,average precision score,0.7588895136537144
289,glass,GradientBoostingClassifier,SMOTE,f1 score,0.8340579710144927
290,glass,GradientBoostingClassifier,SMOTE,geometric mean score,0.8652777777777778
291,glass,GradientBoostingClassifier,SMOTE,precision score,0.7913246458620234
292,glass,GradientBoostingClassifier,SMOTE,recall score,0.8492907453375549
293,glass,GradientBoostingClassifier,SMOTE,specificity score,0.8482258334767696
294,glass,GradientBoostingClassifier,SMOTE2,average precision score,0.7579070384864363
295,glass,GradientBoostingClassifier,SMOTE2,f1 score,0.8328502415458937
296,glass,GradientBoostingClassifier,SMOTE2,geometric mean score,0.8659722222222221
297,glass,GradientBoostingClassifier,SMOTE2,precision score,0.7902169310682564
298,glass,GradientBoostingClassifier,SMOTE2,recall score,0.8507686613125568
299,glass,GradientBoostingClassifier,SMOTE2,specificity score,0.8478870309518716
300,glass,LogisticRegression,KMeansSMOTE,average precision score,0.5691029602961781
301,glass,LogisticRegression,KMeansSMOTE,f1 score,0.7296497584541063
302,glass,LogisticRegression,KMeansSMOTE,geometric mean score,0.7166666666666667
303,glass,LogisticRegression,KMeansSMOTE,precision score,0.6300337458124728
304,glass,LogisticRegression,KMeansSMOTE,recall score,0.6338682070632321
305,glass,LogisticRegression,KMeansSMOTE,specificity score,0.7151984022213907
306,glass,LogisticRegression,KMeansSMOTE2,average precision score,0.5601345693556781
307,glass,LogisticRegression,KMeansSMOTE2,f1 score,0.7413647342995169
308,glass,LogisticRegression,KMeansSMOTE2,geometric mean score,0.70625
309,glass,LogisticRegression,KMeansSMOTE2,precision score,0.628684280302241
310,glass,LogisticRegression,KMeansSMOTE2,recall score,0.6290560902532887
311,glass,LogisticRegression,KMeansSMOTE2,specificity score,0.7140529600480908
312,glass,LogisticRegression,RandomOverSampler,average precision score,0.5333504973493628
313,glass,LogisticRegression,RandomOverSampler,f1 score,0.8342391304347825
314,glass,LogisticRegression,RandomOverSampler,geometric mean score,0.6402777777777778
315,glass,LogisticRegression,RandomOverSampler,precision score,0.6475211990681721
316,glass,LogisticRegression,RandomOverSampler,recall score,0.6454369065170475
317,glass,LogisticRegression,RandomOverSampler,specificity score,0.7271027138327386
318,glass,LogisticRegression,SMOTE,average precision score,0.5454185157421042
319,glass,LogisticRegression,SMOTE,f1 score,0.8286231884057971
320,glass,LogisticRegression,SMOTE,geometric mean score,0.6604166666666668
321,glass,LogisticRegression,SMOTE,precision score,0.6552943198216151
322,glass,LogisticRegression,SMOTE,recall score,0.6503387243805917
323,glass,LogisticRegression,SMOTE,specificity score,0.7369380830562019
324,glass,LogisticRegression,SMOTE2,average precision score,0.5112873910166429
325,glass,LogisticRegression,SMOTE2,f1 score,0.8815821256038647
326,glass,LogisticRegression,SMOTE2,geometric mean score,0.5854166666666667
327,glass,LogisticRegression,SMOTE2,precision score,0.645181197637299
328,glass,LogisticRegression,SMOTE2,recall score,0.6405459348505587
329,glass,LogisticRegression,SMOTE2,specificity score,0.7155167606160067
330,glass,RandomForestClassifier,KMeansSMOTE,average precision score,0.7945641079567247
331,glass,RandomForestClassifier,KMeansSMOTE,f1 score,0.7045289855072463
332,glass,RandomForestClassifier,KMeansSMOTE,geometric mean score,0.9097222222222221
333,glass,RandomForestClassifier,KMeansSMOTE,precision score,0.7422751619662271
334,glass,RandomForestClassifier,KMeansSMOTE,recall score,0.8170858662952594
335,glass,RandomForestClassifier,KMeansSMOTE,specificity score,0.7979075041975057
336,glass,RandomForestClassifier,KMeansSMOTE2,average precision score,0.7813427410654719
337,glass,RandomForestClassifier,KMeansSMOTE2,f1 score,0.7227657004830916
338,glass,RandomForestClassifier,KMeansSMOTE2,geometric mean score,0.8958333333333334
339,glass,RandomForestClassifier,KMeansSMOTE2,precision score,0.7462526221767015
340,glass,RandomForestClassifier,KMeansSMOTE2,recall score,0.8065757501657993
341,glass,RandomForestClassifier,KMeansSMOTE2,specificity score,0.8027480184112438
342,glass,RandomForestClassifier,RandomOverSampler,average precision score,0.7754628011156589
343,glass,RandomForestClassifier,RandomOverSampler,f1 score,0.758876811594203
344,glass,RandomForestClassifier,RandomOverSampler,geometric mean score,0.8875
345,glass,RandomForestClassifier,RandomOverSampler,precision score,0.7625799952060823
346,glass,RandomForestClassifier,RandomOverSampler,recall score,0.8210671138254293
